Prj_Code,SiteCode,SiteName,PropertyName,RefugeCode,Ownership,Region,City,County,State,PrimaryContact,SecondContact,PhoneNumber,Latitude,Longitude,Elevation,Class,Longevity,Origin
1,SMCRN,Small,Carnegie State Vehicular Recreational Area,CRN,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.624919,-121.600509,565,Pond,Temporary,Artificial
1,SnagCR,Snag Pond,Calero Reservoir County Park,CR,Santa Clara County Parks,,San Jose,Santa Clara,CA,Calero Park Office,,4082683883,37.176291,-121.772767,180,Pond,Permanent,Artificial
1,SNPND001,SNPND001,Sunol Regional Park,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5230715,-121.8095865,455,Pond,Permanent,Artificial
1,SNPND002,SNPND002,Sunol Regional Park,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.52670496,-121.8178226,344,Pond,Permanent,Artificial
1,SNPND003,SNPND003,Sunol Regional Park,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5275407,-121.8300597,326,Pond,Permanent,Artificial
1,SNPND006,SNPND006,Sunol Regional Park,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.50862907,-121.8162763,244,Pond,Permanent,Artificial
1,SNPND007,SNPND007,Sunol Regional Park,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.51578995,-121.8102699,435,Pond,Permanent,Artificial
1,SNPND008,SNPND008,Ohlone Regional Wilderness,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barringon,,5105443246,37.524957,-121.791297,586,Pond,Permanent,Artificial
1,SNPND014,SNPND014,Sunol Regional Park,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5079602,-121.8229752,183,Pond,Permanent,Artificial
1,SNPND015,SNPND015,Sunol Regional Park,SN,East Bay Regional Park District,,Fremont,Alameda,CA,Kelly Barrington,,5105443246,37.5178903,-121.8169043,337,Pond,Permanent,Artificial
3,Soccer,Soccer Pond,Bowles Grove Park,,South Suburban parks and recreation,,Denver,Arapahoe,CO,South Suburban parks and recreation,,,39.61391,-105.0279,1611,Pond,Permanent,Artificial
3,Split,Split Pond,,,OSMP,,Boulder,Jefferson,CO,OSMP,,,39.89188,-105.24337,1897,Pond,Temporary,Artificial
,SPUR001,Carson Spur 1,Eldorado National Forest,,National Forest Service,,Kirkwood,Amador,CA,,,,38.705382,-120.104706,2431,Lake,Permanent,Natural
,SPUR002,Carson Spur 2,Eldorado National Forest,,National Forest Service,,Kirkwood,Amador,CA,,,,38.704213,-120.108186,2420,Lake,Permanent,Natural
,SPUR003,Carson Spur 3,Eldorado National Forest,,National Forest Service,,Kirkwood,Amador,CA,,,,38.704209,-120.108222,2416,Lake,Permanent,Natural
3,Squito,Squito Pond,,,OSMP,,Boulder,Boulder,CO,OSMP,,,39.96775,-105.22829,1657,Pond,Permanent,Artificial
,STALACT,STALACTITE,BLUEHOLE,,,,,,,,,,,,,,,
3,Step,Stepford Pond,,,Private,,Superior,Broomfield,CO,Private,,,39.94371,-105.15958,1705,Pond,Permanent,Artificial
3,Stuck,Stuck Pond,,,Private,,Lakewood,Jefferson,CO,Private,,,39.66236,-105.15813,1743,Pond,Permanent,Artificial
1,SVPND002,SVPND002,Sycamore Valley Regional Park,SV,East Bay Regional Park District,,Diablo,Contra Costa,CA,Gordon Willey,,5105443275,37.823317,-121.961245,183,Pond,Permanent,Artificial
1,TGIF,TGIF,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.636306,-121.913061,446,Pond,Permanent,Artificial
1,TIPND001,TIPND001,Tilden Regional Park,TI,East Bay Regional Park District,,Berkeley,Contra Costa,CA,Sergio Huerta,,5105442711,37.911603,-122.267381,167,Pond,Temporary,Artificial
1,TIPND002,TIPND002,Tilden Regional Park,TI,East Bay Regional Park District,,Berkeley,Contra Costa,CA,Sergio Huerta,,5105442711,37.911215,-122.266949,181,Pond,Temporary,Artificial
8,TN-UTPTR,UT Plateau Research,,,,,,,TN,,,,36.01916667,-85.1425,,,,
1,TOADGCP,Toad,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,,,,37.331715,-121.702629,528,Pond,Temporary,Natural
1,TRCNG,Trough,Carnegie State Vehicular Recreational Area,CNG,California State Parks,,Livermore,Alameda,CA,Clint Eisholtz,,9254557873,37.622443,-121.58611,581,Pond,Temporary,Artificial
,TREETRU,Tree truck,San Antonio,SFPUC,SFPUC,,Sunol,Alameda,CA,,,,37.7675,121.8333333,127,Pond,Permanent,Artificial
3,Trinch1,Trinchera Ranch #1,Trinchera Ranch,,Trinchera Ranch,,Ft. Garland,Castillo,CO,Private (Trinchera Ranch),,,37.47157,-105.41108,2516,Pond,Temporary,Artificial
3,Trinch2,Trinchera Ranch #2,Trinchera Ranch,,Trinchera Ranch,,Ft. Garland,Castillo,CO,Private (Trinchera Ranch),,,37.43476,-105.44629,2423,Pond,Permanent,Artificial
3,Trinch3,Trinchera Ranch #3,Trinchera Ranch,,Trinchera Ranch,,Ft. Garland,Castillo,CO,Private (Trinchera Ranch),,,37.4394,-105.4315,2448,Pond,Permanent,Artificial
3,Trinch4,Trinchera Ranch #4,Trinchera Ranch,,Trinchera Ranch,,Ft. Garland,Castillo,CO,Private (Trinchera Ranch),,,37.38952,-105.33526,2550,Pond,Permanent,Artificial
3,Trinch5,Trinchera Ranch #5,Trinchera Ranch,,Trinchera Ranch,,Ft. Garland,Castillo,CO,Private (Trinchera Ranch),,,37.38533,-105.32277,2565,Pond,Permanent,Artificial
3,Trinch6,Trinchera Ranch #6,Trinchera Ranch,,Trinchera Ranch,,Ft. Garland,Castillo,CO,Private (Trinchera Ranch),,,37.34851,-105.36255,2518,Pond,Temporary,Artificial
3,TROPA,Troutman Park,,,,,,Larimer,CO,,,,,,,Pond,Permanent,Artificial
1,TroutTNC,Trout,The Nature Conservancy Kammerer Ranch,KR,The Nature Conservancy,,San Jose,Santa Clara,CA,Larry Sherpa,Mike Hamilton,4247045908,37.410922,-121.732587,858,Pond,Permanent,Artificial
1,TuleHC,Tule Pond,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.099088,-121.422343,586,Pond,Permanent,Artificial
1,TurbGCP,Turbid Pond,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,Mike Maximovich,,4082626980,37.33195,-121.726567,801,Pond,Temporary,Artificial
3,turtle1,Big turtle pond #1,,,South suburban parks and recreation,,Denver,Arapahoe,CO,South suburban parks and recreation,,,39.61006,-105.01176,1638,Pond,Permanent,Artificial
3,turtle2,Big turtle pond #2,,,South suburban Parks and recreation,,Denver,Arapahoe,CO,South suburban Parks and recreation,,,39.60867,-105.0099,1643,Ditch,Permanent,Artificial
5,TX-LSD02,Road 2 Bottom Lands,Little Sandy National Wildlife Refuge,LSD,,2,,,TX,,,,32.58432,-95.24779,,,,
5,TX-MLS07,MLS07,Muleshoe National Wildlife Refuge,MLS,,2,,,TX,,,,,,,,,
5,TX-SAB02,McNeil Tract Slough,San Bernard National Wildlife Refuge,SAB,,2,,,TX,,,,28.923355,-95.60004,,,,
5,TX-SBUNK,SAN BERNARD NWR,San Bernard National Wildlife Refuge,SAB,,2,,,TX,,,,28.9184,-95.6036,,,,
1,UCTBOR,Upper Center/Turtle,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,San Jose,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.389738,-121.732882,718,Pond,Permanent,Artificial
1,UGTNC,Upper Gorge,The Nature Conservancy Kammerer Ranch,KR,The Nature Conservancy,,San Jose,Santa Clara,CA,Larry Sherpa,Mike Hamilton,4247045908,37.414478,-121.728192,881,Pond,Permanent,Artificial
1,ULTNC,Upper Leakey/Eagle,The Nature Conservancy Kammerer Ranch,KR,The Nature Conservancy,,San Jose,Santa Clara,CA,Larry Sherpa,Mike Hamilton,4247045908,37.407058,-121.733343,832,Pond,Permanent,Artificial
1,UPSTRM,Upstream,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.13869,-121.3736,292,Pond,Permanent,Artificial
5,UT-BRR11,BRR11,BEAR RIVER MIGRATORY BIRD REFUGE,BRR,,6,,,UT,,,,41.489789,-112.057925,,,,
5,UT-BRR12,BRR12,BEAR RIVER MIGRATORY BIRD REFUGE,BRR,,6,,,UT,,,,41.48823,-112.06042,,,,
5,UT-BRR13,BRR13,BEAR RIVER MIGRATORY BIRD REFUGE,BRR,,6,,,UT,,,,41.489822,-112.059819,,,,
5,UT-BRR21,PARKING LOT,BEAR RIVER MIGRATORY BIRD REFUGE,BRR,,6,,,UT,,,,41.510829,-112.087633,,,,
5,UT-BRR32,BRR32,BEAR RIVER MIGRATORY BIRD REFUGE,BRR,,6,,,UT,,,,41.510829,-112.096603,,,,
5,UT-BRR34,BRR34,BEAR RIVER MIGRATORY BIRD REFUGE,BRR,,6,,,UT,,,,41.537122,-112.088932,,,,
5,VA-BKB01,BKB01,BACK BAY NATIONAL WILDLIFE REFUGE,BKB,,5,,,VA,,,,36.73431,-75.9679,,,,
5,VA-BKB02,BKB02,BACK BAY NATIONAL WILDLIFE REFUGE,BKB,,5,,,VA,,,,36.70211,-75.97648,,,,
5,VA-DIS01,SOUTH DITCH,GREAT DISMAL SWAMP NATIONAL WILDLIFE REFUGE,DIS,,5,,,VA,,,,36.5603,-76.49105,,,,
1,VPPND001,VPPND001,Vargas Plateau Regional Preserve,VP,East Bay Regional Park District,,Fremont,Alameda,CA,Steve Quick,,9259311335,37.578186,-121.939306,270,Pond,Temporary,Artificial
1,VPPND003,VPPND003,Vargas Plateau Regional Preserve,VP,East Bay Regional Park District,,Fremont,Alameda,CA,Steve Quick,,9259311335,37.58281,-121.942208,283,Pond,Temporary,Artificial
1,VPPND004,VPPND004,Vargas Plateau Regional Preserve,VP,East Bay Regional Park District,,Fremont,Alameda,CA,Steve Quick,,9259311335,37.578194,-121.949268,249,Pond,Permanent,Artificial
1,VPPND005,VPPND005,Vargas Plateau Regional Preserve,VP,East Bay Regional Park District,,Fremont,Alameda,CA,Steve Quick,,9259311335,37.589796,-121.944432,275,Pond,Permanent,Artificial
1,VPPND006,VPPND006,Vargas Plateau Regional Preserve,VP,East Bay Regional Park District,,Fremont,Alameda,CA,Steve Quick,,9259311335,37.585287,-121.935627,326,Pond,Permanent,Artificial
5,VT-MSQ01,Dead Creek Impoundment,Missisquoi National Wildlife Refuge,MSQ,,5,,,VT,,,,44.9585,-73.1423,,,,
5,VT-MSQ02,Trails,Missisquoi National Wildlife Refuge,MSQ,,5,,,VT,,,,44.944,-73.1537,,,,
5,VT-MSQ03,Tabor Pond,Missisquoi National Wildlife Refuge,MSQ,,5,,,VT,,,,44.955,-73.2065,,,,
,WA-BERRY,Berry,,,,,,,WA,,,,,,,,,
,WA-CASEE,Casee,,,,,Gresham,Clark,WA,Laura Guderyahn,,,45.732037,-122.563866,277,Ponda,Permanent,
2,WA-COTON,Cottonwood Elementary,,,,,,,WA,,,,46.585615,-120.632222,,Pond,Permanent,
2,WA-EAST,East Pond,Dishman Hills Wildlife Area,,,,Dishman Hills,,WA,Dishman Hills Recreation Area,,,47.65,-117.29,2186,,,
9,WA-FLLF,FL Lake Fiander,,,,,,,WA,,,,,,,,,
9,WA-LQBP,LQ Beaver Pond,,,,,,,WA,,,,,,,,,
,WA-LUMMI,Lummi Island,,,,,,,WA,Dan Preston,,,48.6805,-122.641533,,,,
2,WA-MARYS,Marys Pond,,,,,Yakima,,WA,Will,,,46.574979,-120.647795,397,Pond,Temporary,Artificial
2,WA-MILOW,Milowood Pond,,,,,Wenatchee,,WA,Wenatchee National Forest,,,47.284413,-120.340035,1128,Other,Permanent,Other
5,WA-RDG03,West Lake Boardwalk,Ridgefield National Wildlife Refuge,RDG,,1,,,WA,,,,45.80348791,-122.7601343,,,,
2,WA-ROUND,Round Lake,,,,,Issaquah,,WA,Margaret McCloud Parks,,,47.5263,-122.011293,145,Lake,Other,Natural
2,WA-SAMER,South America Pond,Gerhard Carlson,,,,Northport,Stevens,WA,,,,48.897,-117.781272,609,Pond,Permanent,Natural
1,WASHGCP,Washburn,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,,,,37.368716,-121.723332,619,Pond,Permanent,Artificial
2,WA-SILVC,Silver Crown Lake,,,,,Northport,,WA,Gerhard Carlson,,,48.90894,-117.77848,2240,Lake,Permanent,Natural
,WA-SOUTH,Washington South,,,,,,,WA,Laura,,,,,,,,
2,WA-STEBR,Steffen Bros Resevoir,,,,,Wenatchee,,WA,Wenatchee National Forest,,,47.286499,-120.339377,1119,Lake,Permanent,Artificial
,WA-SWAMP,Washington Swamp,Fairgrounds,,,,,Clark,WA,Laura G.,,,45.7404444,-122.677611,,,,
2,WA-WEST,West Pond,Dishman Hills Wildlife Area,,,,,,WA,,,,47.651211,-117.295603,,Pond,Permanent,Natural
2,WA-WIN,Winslow Lake,,,,,,,WA,Little Pend Oreille NWR,,,48.4793,-117.6917,,Pond,Temporary,Natural
5,WA-WLP03,WLP,Willapa National Wildlife Refuge,WLP,,1,,,WA,,,,46.36815,-124.0188689,,,,
2,WA-WVHS,West Valley High School,,,,,Yakima,Yakima,WA,,,,46.57602,-120.63607,412,Pond,Permanent,Artificial
1,WDMLGCP,Windmill,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,,,,37.366626,-121.72693,599,Pond,Permanent,Artificial
1,WDTNC,Woodduck,The Nature Conservancy Kammerer Ranch,KR,The Nature Conservancy,,San Jose,Santa Clara,CA,Larry Sherpa,Mike Hamilton,4247045908,37.41371,-121.731124,879,Pond,Permanent,Artificial
1,WeedPR,Weed,Palassou Ridge Open Space,PR,Santa Clara County Open Space,,San Jose,Santa Clara,CA,Patrick Congdon,,4082247476,37.084743,-121.483672,550,Pond,Permanent,Artificial
1,WestBOR,West Pond,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,Alum Rock,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.379537,-121.746636,581,Pond,Permanent,Artificial
,WESTWIN,WESTWIN,BLUEHOLE,,,,,,,,,,,,,,,
1,WESTWING,West Wing,Pleasanton Ridge Regional Park,PLR,East Bay Regional Park District,,Pleasanton,Alameda,CA,Steve Quick,,9258622963,37.63934572,-121.9419164,495,Pond,Permanent,Artificial
8,WI-BLRIV,Black River,,,,,,,WI,,,,,,,,,
8,WI-COO,CoO,,,,,,,WI,,,,,,,,,
8,WI-GLD1,Glidden (Ashland Co),,,,,,,WI,,,,46.132727,-90.57373,,,,
8,WI-GLD2,Glidden (Ashland Co),,,,,,,WI,,,,46.129566,-90.569531,,,,
8,WI-GLD3,Glidden (Ashland Co),,,,,,,WI,,,,46.128091,-90.569531,,,,
8,WI-GOOSE,Goose Island,,,,,,,WI,,,,43.73696,-91.22759,,,,
8,WI-La Cr,Hagen Rd,,,,,,,WI,,,,,,,,,
8,WI-LAS,LAS,"Tommy Lasee Property (Catawba, Price Co)",,,,,Price,WI,,,,45.521209,-90.479307,,,,
1,WILLS,Will's Pond,Henry Coe State Park,HC,California State Parks,,Gilroy,Santa Clara,CA,Tim Reilly,,8316239456,37.177176,-121.389238,390,Pond,Permanent,Artificial
8,WI-MYR,Myrick Park Marsh,La Crosse County,,,,,La Crosse,WI,,,,43.825885,-91.230101,,,,
8,WI-NEB1,"Nebagmon Pond 1, aka GLF",Bottens Green Acre Golf Course,suth/lan,,,,,WI,,,,46.504856,-91.680298,,,,
8,WI-NEB3,Nebagamon3,Bottens Green Acre Golf Course,suth/lan,,,,,WI,,,,46.506928,-91.68215,,,,
8,WI-NH441,North Transect 44 12 02,Rick Hartson Transect,,,,,,WI,,,,,,,,,
8,WI-RH003,South Transect 28 02 03,Rick Hartson Transect,,,,,,WI,,,,44.9373,-90.6029,,,,
8,WI-RH010,South Transect 28 02 10,Rick Hartson Transect,,,,,,WI,,,,44.9256,-90.607,,,,
8,WI-RH021,South Transect 29 06 21,Rick Hartson Transect,,,,,,WI,,,,44.97510147,-91.10240173,,,,
8,WI-RH022,South Transect 29 06 22,Rick Hartson Transect,,,,,,WI,,,,44.98699951,-91.08989716,,,,
8,WI-RH200,South Transect 28 02 09,Rick Hartson Transect,,,,,,WI,,,,44.9291,-90.6188,,,,
8,WI-RH201,South Transect 28 07 12,Rick Hartson Transect,,,,,,WI,,,,44.9231987,-91.18490601,,,,
8,WI-RH202,South Transect 28 08 25,Rick Hartson Transect,,,,,,WI,,,,44.8733,-91.2947,,,,
8,WI-RH211,South Transect 28 13 14,Rick Hartson Transect,,,,,,WI,,,,44.909,-91.9343,,,,
8,WI-RH213,South Transect 26 10 36,Rick Hartson Transect,,,,,,WI,,,,44.6954,-91.5465,,,,
8,WI-RH215,South Transect 28 15 11,Rick Hartson Transect,,,,,,WI,,,,44.9185,-92.1647,,,,
8,WI-RH312,South Transect 30 15 28,Rick Hartson Transect,,,,,,WI,,,,45.0544014,-92.21649933,,,,
8,WI-RH313,South Transect 30 15 33,Rick Hartson Transect,,,,,,WI,,,,45.033,-92.1986,,,,
8,WI-RH380,South Transect 31 18 09,Rick Hartson Transect,,,,,,WI,,,,45.19429779,-92.60869598,,,,
8,WI-RH382,South Transect 30 18 23,Rick Hartson Transect,,,,,,WI,,,,45.06920242,-92.53479767,,,,
8,WI-RH402,North Transect 42 03 24,Rick Hartson Transect,,,,,,WI,,,,46.0995,-90.6915,,,,
8,WI-RH407,North Transect 45 07 14,Rick Hartson Transect,,,,,,WI,,,,46.38550186,-91.20939636,,,,
8,WI-RH410,North Transect 43 12 08,Rick Hartson Transect,,,,,,WI,,,,46.21710205,-91.90299225,,,,
8,WI-RH411,North Transect 46 14 19,Rick Hartson Transect,,,,,,WI,,,,46.45530319,-92.16230011,,,,
8,WI-RH412,North Transect 45 13 21,Rick Hartson Transect,,,,,,WI,,,,46.36219788,-91.9885025,,,,
8,WI-RH413,North Transect 45 12 34,Rick Hartson Transect,,,,,,WI,,,,46.33639908,-91.85809326,,,,
8,WI-RH422,North Transect 47 08 22,Rick Hartson Transect,,,,,,WI,,,,46.54330063,-91.35009766,,,,
8,WI-RH472,North Transect 47 05 02,Rick Hartson Transect,,,,,,WI,,,,46.5826,-90.9636,,,,
8,WI-RH516,South Transect 29 05 16,Rick Hartson Transect,,,,,,WI,,,,44.9879,-90.9982,,,,
8,WI-RH607,South Transect 29 06 07,Rick Hartson Transect,,,,,,WI,,,,44.9935,-91.1484,,,,
8,WI-RH612,North Transect 46 10 12,Rick Hartson Transect,,,,,,WI,,,,46.48939896,-91.55529785,,,,
8,WI-TREMP,Trempealeau,Trempealeau County,,,,,,WI,,,,,,,,,
5,WI-UPR01,I-10,Horicon National Wildlife Refuge,UPR,,3,,,WI,,,,43.5309,-88.58512,,,,
5,WI-UPR02,I-2 Hiking trail site,Horicon National Wildlife Refuge,UPR,,3,,,WI,,,,43.62134,-88.67961,,,,
8,WI-WAN,Wanoka Lake,,,,,,,WI,,,,46.54296112,-91.28276062,,,,
8,WI-WGP,Walsh Golf Pond,"Walshs Golf Center, La Crosse",,,,La Crosse,La Crosse,WI,,,,43.862061,-91.1913,,,,
,WLA01,Willow Lake,Lassen National Forest Willow Lake Area,LNF,National Forest Service,,Chester,Plumas,CA,,,,40.402533,-121.360702,1655,Lake,Permanent,Natural
,WLA02,Little Willow Lake,Lassen National Forest Willow Lake Area,LNF,National Forest Service,,Chester,Plumas,CA,,,,40.4099,-121.38899,1928,Lake,Permanent,Natural
,WLA03,East Dimingo,Lassen National Forest Willow Lake Area,LNF,National Forest Service,,Chester,Plumas,CA,,,,40.39644,-121.36679,1798,Pond,Semi-permanent,Artificial
,WLA04,Domingo Lake,Lassen National Forest Willow Lake Area,LNF,National Forest Service,,Chester,Plumas,CA,,,,40.395805,-121.363145,1775,Lake,Permanent,Natural
,WLA05,Wilson lake,Wilson lake area. Lassen NF,LNF,LVNP,,Chester,Plumas,CA,,,,40.342,-121.43649,1605,Lake,Permanent,Natural
1,WMBOR,WindmillBOR,Blue Oaks Ranch Reserve,BOR,UC-Berkeley,,San Jose,Santa Clara,CA,Mike Hamilton,Jeff Wilcox,4247045908,37.387558,-121.748566,566,Pond,Temporary,Natural
5,WV-CAV02,Camp 70 Ponds,Canaan Valley National Wildlife Refuge,CAV,,5,,,WV,,,,39.13487,-79.4056,,,,
5,WY-MRL01,Mortenson Lake,Mortenson National Wildlife Refuge,MRL,,6,,,WY,,,,41.12641,-105.51046,,Pond,Permanent,Natural
,WY-QUARR,Quarry,Bridger Teton National Forest,,National Forest Service,,Moran,Teton,WY,,,,43.832933,-110.3546,2087,Pond,Permanent,Natural
,WY-ROUND,Roundworm,Bridger Teton National Forest,,National Forest Service,,Moran,Teton,WY,,,,43.84078334,-110.33785,2087,Pond,Permanent,Artificial
1,YBBA,Yerba Buena,Joseph Grant County Park,GCP,Santa Clara County Parks,,Alum Rock,Santa Clara,CA,,,,37.335943,-121.689529,684,Pond,Permanent,Artificial
,YOSBEAR,Yosemite Bear Pond,Yosemite National Park,,,,,Madera,CA,,,,37.954258,-119.837917,1535,,,
,YOSQUEEN,Yosemite Queen Pond,Camp Mather Birch Lake,,,,,Madera,CA,,,,37.89915,-119.865282,874,,,
