TransAnimCode,TransCode,AnimalID,MalCode,MalDesc,SppCode_OLD,SppCode,Updated_Spp,MalNumber
PRPND015_20140610_FT01-10,GDLP_20100622_FT02,1,INJLHF,broken left hind foot,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-11,GDLP_20100622_FT04,1,MLHD,missing 3 digits on left hind foot,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-12,GDPND001_20120712_FT02,1,MRHF,trauma,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-2,GDPND002_20100726_FT03,1,FLHF,fused toes left hind foot,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-3,GDPND002_20120712_FT01,1,MRHF,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-4,GDPND002_20120712_FT03,1,MLHD,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-5,GDPND002_20130717_FT03,1,MRHF,,TATO,TATO,TRUE,1
PRPND015_20140610_FT01-6,GDPND002_20130717_FT03,2,GEN,TRAUMA,TATO,TATO,TRUE,1
PRPND015_20140610_FT01-7,GDPND004_20120712_FT03,1,GEN,missing a limg; trauma related,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-8,GDPND004_20120712_FT04,1,GEN,missing digit - trauma,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT01-9,GDPND004_20130627_FT02,1,MRHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-10,GDPND004_20130627_FT02,2,ELHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-10,GDPND004_20130627_FT02,3,ELHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-13,GDPND004_20130627_FT04,1,ERHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-13,GDPND004_20130627_FT04,1,SW,MILD,PSRE,PSRE,TRUE,1
GDPND004_20140630_FT01-1,GDPND004_20140630_FT01,1,MLHL,Ectromelia,,PSRE,TRUE,1
PRPND015_20140610_FT02-2,GDPND005_20090703_FT01,1,GEN,missing foot (pred),PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-2,GDPND005_20090713_FT02,1,GEN,missing foot (predation),PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-2,GDPND005_20110706_FT02,1,ELHF,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-3,GDPND005_20110706_FT02,2,MLHF,bleeding,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-3,GDPND005_20110706_FT02,3,ERHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-3,GDPND005_20110706_FT02,3,SWRHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-4,GDPND005_20110706_FT03,1,MLHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-5,GDPND005_20110706_FT03,2,BTRHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-6,GDPND005_20110706_FT03,2,ERHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT02-8,GDPND005_20110706_FT03,3,SWRHL,,PSRE,PSRE,TRUE,1
PRPND015_20170628_FT03-1,GDPND005_20110706_FT03,4,MRHL,,PSRE,PSRE,TRUE,1
PRPND015_20170628_FT03-1,GDPND005_20110706_FT03,5,ERHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT03-14,GDPND005_20110706_FT03,6,BTLHL,,PSRE,PSRE,TRUE,1
PRPND015_20140610_FT03-14,GDPND005_20110706_FT03,6,ELHL,,PSRE,PSRE,TRUE,1
RLSNKGCP_20170720_FT01-1,GDPND005_20110706_FT03,7,MRHF,bleeding,PSRE,PSRE,TRUE,1
RLSNKGCP_20170720_FT01-2,GDPND005_20110706_FT03,8,MRHL,,PSRE,PSRE,TRUE,1
SF37_20140723_FT02-1,GDPND005_20120713_FT04,1,MRHL,missing lower half of RHL,PSRE,PSRE,TRUE,1
SF37_20140723_FT02-1,GDPND005_20120713_FT04,2,MLHL,missing lower half of LHL,PSRE,PSRE,TRUE,1
SF37_20140723_FT02-1,GDPND005_20120713_FT04,3,FLHL,1 extra LHL,PSRE,PSRE,TRUE,1
SF37_20140723_FT02-8,GDPND005_20120713_FT04,4,SWRHL,,PSRE,PSRE,TRUE,1
SF37_20140723_FT02-8,GDPND005_20120713_FT04,5,SWLHL,very subtle,PSRE,PSRE,TRUE,1
SF37_20140723_FT02-9,GDPND005_20120713_FT04,6,ERHL,"""normal"" right hind limb at wrong angle",PSRE,PSRE,TRUE,1
SF37_20140723_FT04-3,GDPND005_20120713_FT05,1,MRHL,,PSRE,PSRE,TRUE,1
SFDAM_20140806_FT01-1,GDPND005_20120713_FT05,2,ELHL,,PSRE,PSRE,TRUE,1
SFDAM_20140806_FT01-1,GDPND005_20120713_FT05,3,ERHL,,PSRE,PSRE,TRUE,1
SFDAM_20140806_FT01-2,GDPND005_20120713_FT05,4,ERHL,,PSRE,PSRE,TRUE,1
SFDAM_20140806_FT01-4,GDPND005_20120713_FT05,5,ERHL,,PSRE,PSRE,TRUE,1
SFDAM_20140806_FT02-5,GDPND005_20120713_FT05,6,BTRHL,,PSRE,PSRE,TRUE,1
VPPND006_20160614_FT01-1,GDPND005_20130627_FT03,1,MRHL,,PSRE,PSRE,TRUE,1
VPPND006_20160614_FT01-1,GDPND005_20130627_FT03,2,MRHF,,PSRE,PSRE,TRUE,1
VPPND006_20160614_FT01-2,GDPND005_20130627_FT04,1,RLHL,,PSRE,PSRE,TRUE,1
GDPND005_20160630_FT01-1,GDPND005_20160630_FT01,1,RDLHF,Brachypodia,,PSRE,TRUE,1
GDPND005_20160630_FT01-2,GDPND005_20160630_FT01,2,PLHL,Hemimelia,,PSRE,TRUE,1
VPPND006_20170711_FT01-3,GDPND006_20100723_FT01,1,MRHL,Missing right hind limb below knee,PSRE,PSRE,TRUE,1
WLA05_20160816_FT01-1,GDPND006_20100723_FT01,2,MRHF,Missing right hind foot,PSRE,PSRE,TRUE,1
WLA05_20160816_FT01-1,GDPND006_20100723_FT01,3,MRHL,Missing right hind limb,PSRE,PSRE,TRUE,1
YBBA_20170810_FT01-1,GDPND006_20100723_FT01,4,FRHF,fused toes on right hind foot,PSRE,PSRE,TRUE,1
YBBA_20170810_FT01-2,GDPND006_20100723_FT01,5,MRHF,Missing right hind foot,PSRE,PSRE,TRUE,1
YBBA_20170810_FT01-3,GDPND006_20100723_FT01,6,MRHL,Missing righ hind limb,PSRE,PSRE,TRUE,1
YBBA_20170810_FT03-3,GDPND006_20100723_FT01,7,MRFL,Missing right front limb,PSRE,PSRE,TRUE,1
YBBA_20170810_FT03-1,GDPND006_20100723_FT01,8,MLHL,Missing left hind limb,PSRE,PSRE,TRUE,1
YBBA_20170810_FT03-2,GDPND006_20100723_FT02,1,MRHL,Missing right hind limb,PSRE,PSRE,TRUE,1
YBBA_20170810_FT04-3,GDPND006_20110707_FT01,1,MRFL,Bleeding,PSRE,PSRE,TRUE,1
YBBA_20140701_FT04-3,GDPND006_20110707_FT01,2,MLHL,bleeding,PSRE,PSRE,TRUE,1
GDPND006_20110707_FT01-3,GDPND006_20110707_FT01,3,SWRHL,,PSRE,PSRE,TRUE,1
GDPND006_20110707_FT01-4,GDPND006_20110707_FT01,4,BT,,PSRE,PSRE,TRUE,1
GDPND006_20110707_FT02-1,GDPND006_20110707_FT02,1,MLFF,,PSRE,PSRE,TRUE,1
GDPND006_20110707_FT02-1,GDPND006_20110707_FT02,1,MRFF,,PSRE,PSRE,TRUE,1
GDPND006_20110707_FT02-2,GDPND006_20110707_FT02,2,MLHF,BLEEDING,PSRE,PSRE,TRUE,1
GDPND006_20110707_FT02-3,GDPND006_20110707_FT02,3,MRHL,BLEEDING,PSRE,PSRE,TRUE,1
GDPND006_20110707_FT04-1,GDPND006_20110707_FT04,1,mtp,Missing tail part,TAGR,TAGR,TRUE,1
GDPND006_20120713_FT01-1,GDPND006_20120713_FT01,1,EPEL,,PSRE,PSRE,TRUE,1
GDPND006_20120713_FT01-1,GDPND006_20120713_FT01,1,SW,,PSRE,PSRE,TRUE,1
GDPND006_20170705_FT01-1,GDPND006_20170705_FT01,1,MLHL,Ectromelia Left Hindlimbs,,PSRE,FALSE,1
GDPND008_20090514_FT01-18,GDPND008_20090514_FT01,18,MLHD,LH digit 4 short,PSRE,PSRE,TRUE,1
GDPND008_20090514_FT01-42,GDPND008_20090514_FT01,42,GEN,RH skin missing on calf,PSRE,PSRE,TRUE,1
GDPND008_20090514_FT02-19,GDPND008_20090514_FT02,19,GEN,left hint foot injured,PSRE,PSRE,TRUE,1
GDPND008_20090514_FT03-1,GDPND008_20090514_FT03,1,GEN,"RH injured, trauma",PSRE,PSRE,TRUE,1
GDPND008_20090703_FT01-1,GDPND008_20090703_FT01,1,MLHF,missing left hint foot,PSRE,PSRE,TRUE,1
GDPND008_20090703_FT01-1,GDPND008_20090703_FT01,1,MRHF,missing right hint foot,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT01-1,GDPND008_20100614_FT01,1,MLHF,missing left hind foot,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT01-2,GDPND008_20100614_FT01,2,MRHF,Missing right hind foot,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT01-3,GDPND008_20100614_FT01,3,ELHL,2 estra left hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT01-4,GDPND008_20100614_FT01,4,INJ,missing skin on back above tail,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT01-5,GDPND008_20100614_FT01,5,TLHF,twisted left hind foot,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT01-6,GDPND008_20100614_FT01,6,MLHL,Missing left hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT01-7,GDPND008_20100614_FT01,7,BTRHL,Bony tirangle right hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT02-1,GDPND008_20100614_FT02,1,ELHL,Extra right hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT02-2,GDPND008_20100614_FT02,2,MRHL,Missing right hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT02-3,GDPND008_20100614_FT02,3,BTLHL,bony triangle left hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT02-3,GDPND008_20100614_FT02,3,BTRHL,bony triangle right hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT02-4,GDPND008_20100614_FT02,4,MLHL,Missing left hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT02-5,GDPND008_20100614_FT02,5,MLHL,Missing left hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT03-1,GDPND008_20100614_FT03,1,MRHL,missing right hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT03-2,GDPND008_20100614_FT03,2,MLHF,Missing left hind foot,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT03-3,GDPND008_20100614_FT03,3,SWLHL,skin webbing left hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100614_FT03-4,GDPND008_20100614_FT03,4,EPEL,Extra Pelvis,PSRE,PSRE,TRUE,1
GDPND008_20100723_FT02-1,GDPND008_20100723_FT02,1,MLHF,missing left hind foot,PSRE,PSRE,TRUE,1
GDPND008_20100723_FT02-2,GDPND008_20100723_FT02,2,MLHF,missing left hing foot,PSRE,PSRE,TRUE,1
GDPND008_20100723_FT03-1,GDPND008_20100723_FT03,1,ERHL,Estra right hind limb,PSRE,PSRE,TRUE,1
GDPND008_20100723_FT03-2,GDPND008_20100723_FT03,2,MLHL,Missing left hind limb,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT01-1,GDPND008_20110526_FT01,1,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT01-1,GDPND008_20110526_FT01,1,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT01-1,GDPND008_20110526_FT01,1,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT01-2,GDPND008_20110526_FT01,2,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-1,GDPND008_20110526_FT02,1,MRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-10,GDPND008_20110526_FT02,10,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-10,GDPND008_20110526_FT02,10,SWRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-11,GDPND008_20110526_FT02,11,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-12,GDPND008_20110526_FT02,12,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-12,GDPND008_20110526_FT02,12,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-12,GDPND008_20110526_FT02,12,FRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-13,GDPND008_20110526_FT02,13,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-13,GDPND008_20110526_FT02,13,ERHF,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-14,GDPND008_20110526_FT02,14,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-15,GDPND008_20110526_FT02,15,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-15,GDPND008_20110526_FT02,15,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-16,GDPND008_20110526_FT02,16,SWRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-17,GDPND008_20110526_FT02,17,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-2,GDPND008_20110526_FT02,2,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-2,GDPND008_20110526_FT02,2,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-3,GDPND008_20110526_FT02,3,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-4,GDPND008_20110526_FT02,4,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-4,GDPND008_20110526_FT02,4,SWRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-5,GDPND008_20110526_FT02,5,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-5,GDPND008_20110526_FT02,5,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-6,GDPND008_20110526_FT02,6,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-6,GDPND008_20110526_FT02,6,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-7,GDPND008_20110526_FT02,7,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-8,GDPND008_20110526_FT02,8,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-8,GDPND008_20110526_FT02,8,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT02-9,GDPND008_20110526_FT02,9,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-10,GDPND008_20110526_FT03,10,ERHL,2,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-2,GDPND008_20110526_FT03,2,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-3,GDPND008_20110526_FT03,3,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-3,GDPND008_20110526_FT03,3,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-7,GDPND008_20110526_FT03,7,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-7,GDPND008_20110526_FT03,7,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-8,GDPND008_20110526_FT03,8,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-8,GDPND008_20110526_FT03,8,BTLHL,triangle fused to thigh,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-8,GDPND008_20110526_FT03,8,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110526_FT03-9,GDPND008_20110526_FT03,9,swell,swelling at base LHL (rib caused),PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-1,GDPND008_20110708_FT01,1,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-1,GDPND008_20110708_FT01,1,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-10,GDPND008_20110708_FT01,10,ERHL,2 present,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-11,GDPND008_20110708_FT01,11,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-2,GDPND008_20110708_FT01,2,BPLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-2,GDPND008_20110708_FT01,2,ELHF,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-2,GDPND008_20110708_FT01,2,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-3,GDPND008_20110708_FT01,3,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-3,GDPND008_20110708_FT01,3,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-4,GDPND008_20110708_FT01,4,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-5,GDPND008_20110708_FT01,5,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-6,GDPND008_20110708_FT01,6,BTLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-7,GDPND008_20110708_FT01,7,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-8,GDPND008_20110708_FT01,8,ERHL,2 present,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT01-9,GDPND008_20110708_FT01,9,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-1,GDPND008_20110708_FT02,1,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-10,GDPND008_20110708_FT02,10,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-11,GDPND008_20110708_FT02,11,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-2,GDPND008_20110708_FT02,2,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-2,GDPND008_20110708_FT02,2,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-3,GDPND008_20110708_FT02,3,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-4,GDPND008_20110708_FT02,4,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-5,GDPND008_20110708_FT02,5,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-6,GDPND008_20110708_FT02,6,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-7,GDPND008_20110708_FT02,7,BT,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-7,GDPND008_20110708_FT02,7,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-7,GDPND008_20110708_FT02,7,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-8,GDPND008_20110708_FT02,8,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20110708_FT02-9,GDPND008_20110708_FT02,9,BPLHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-1,GDPND008_20120716_FT01,1,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-10,GDPND008_20120716_FT01,10,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-11,GDPND008_20120716_FT01,11,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-12,GDPND008_20120716_FT01,12,BP,2 bony protrusions,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-12,GDPND008_20120716_FT01,12,SWRHL,moderate,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-13,GDPND008_20120716_FT01,13,SW,moderate,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-14,GDPND008_20120716_FT01,14,BP,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-14,GDPND008_20120716_FT01,14,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-15,GDPND008_20120716_FT01,15,BP,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-15,GDPND008_20120716_FT01,15,SWRHL,severe,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-16,GDPND008_20120716_FT01,16,BT,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-16,GDPND008_20120716_FT01,16,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-17,GDPND008_20120716_FT01,17,SWLHL,moderate,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-17,GDPND008_20120716_FT01,17,SWRHL,moderate,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-18,GDPND008_20120716_FT01,18,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-19,GDPND008_20120716_FT01,19,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-19,GDPND008_20120716_FT01,19,GEN,underdeveloped LHL,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-2,GDPND008_20120716_FT01,2,BP,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-2,GDPND008_20120716_FT01,2,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-20,GDPND008_20120716_FT01,20,ERHF,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-21,GDPND008_20120716_FT01,21,BP,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-22,GDPND008_20120716_FT01,22,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-22,GDPND008_20120716_FT01,22,MLHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-23,GDPND008_20120716_FT01,23,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-23,GDPND008_20120716_FT01,23,ERHF,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-24,GDPND008_20120716_FT01,24,MLHF,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-3,GDPND008_20120716_FT01,3,BTLHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-4,GDPND008_20120716_FT01,4,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-5,GDPND008_20120716_FT01,5,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-5,GDPND008_20120716_FT01,5,SW,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-6,GDPND008_20120716_FT01,6,FLHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-7,GDPND008_20120716_FT01,7,BT,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-8,GDPND008_20120716_FT01,8,BT,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT01-9,GDPND008_20120716_FT01,9,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-1,GDPND008_20120716_FT02,1,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-1,GDPND008_20120716_FT02,1,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-1,GDPND008_20120716_FT02,1,SWLHL,mild,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-1,GDPND008_20120716_FT02,1,SWRHL,extreme,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-10,GDPND008_20120716_FT02,10,BPLHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-10,GDPND008_20120716_FT02,10,SWLHL,moderate,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-11,GDPND008_20120716_FT02,11,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-12,GDPND008_20120716_FT02,12,ERHF,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-13,GDPND008_20120716_FT02,13,FLHL,cannot extend LHL,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-2,GDPND008_20120716_FT02,2,BP,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-3,GDPND008_20120716_FT02,3,BPRHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-3,GDPND008_20120716_FT02,3,SWRHL,severe,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-4,GDPND008_20120716_FT02,4,BTRHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-4,GDPND008_20120716_FT02,4,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-4,GDPND008_20120716_FT02,4,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-4,GDPND008_20120716_FT02,4,SWLHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-5,GDPND008_20120716_FT02,5,BPLHL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-5,GDPND008_20120716_FT02,5,BT,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-6,GDPND008_20120716_FT02,6,GEN,skin flap,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-7,GDPND008_20120716_FT02,7,MRHF,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-8,GDPND008_20120716_FT02,8,BT,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-8,GDPND008_20120716_FT02,8,EPEL,,PSRE,PSRE,TRUE,1
GDPND008_20120716_FT02-9,GDPND008_20120716_FT02,9,SWRHL,severe,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-1,GDPND008_20130617_FT01,1,ERHF,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-10,GDPND008_20130617_FT01,10,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-11,GDPND008_20130617_FT01,11,BT,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-11,GDPND008_20130617_FT01,11,ELHL,4 total,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-12,GDPND008_20130617_FT01,12,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-13,GDPND008_20130617_FT01,13,bt,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-13,GDPND008_20130617_FT01,13,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-14,GDPND008_20130617_FT01,14,bt,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-14,GDPND008_20130617_FT01,14,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-15,GDPND008_20130617_FT01,15,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-16,GDPND008_20130617_FT01,16,ELHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-17,GDPND008_20130617_FT01,17,ELHL,2,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-18,GDPND008_20130617_FT01,18,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-18,GDPND008_20130617_FT01,18,RLHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-19,GDPND008_20130617_FT01,19,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-2,GDPND008_20130617_FT01,2,ELHF,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-20,GDPND008_20130617_FT01,20,bt,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-20,GDPND008_20130617_FT01,20,ERHL,,PSRE,PSRE,TRUE,1
GDPND008_20130617_FT01-20,GDPND008_20130617_FT01,20,sw,mild,PSRE,PSRE,TRUE,1
