AssmtCode,WaterTemp (C),Conductivity (uS/cm),TDS (g/l),Salinity,DO_Pct,DO (mg/l),pH,WaterColor,Turbidity,SecchiDepth (cm),NutrientSamples,TotalN (uMOLES/L),TotalP (uMOLES/L),WaterNotes,MeasDepth (m),DOC mg C/L,NH4+ (uEQ/L),DON (uM/L),PO4 3- (uEQ/L),IP (uM/L),DOP (uM/L),NO3-(uEQ/L),IN (uM/L)
CA-MUD67_20110530,17.82999992,596,0.448000014,0.340000004,94.80000305,9.039999962,8.600000381,Clear,16.20000076,120,1,25.58337975,0.882725775,,,5.068091869,0.469999999,,,,,,
CA-MUD67_20110801,17.68000031,459,0.347000003,0.25999999,15.5,1.5,9.770000458,Humic,11.69999981,31.75,1,,,,,,,,,,,,
CA-MUD67_20130522,15.94999981,533,0.419,0.319999993,56.59999847,5.409999847,7.28000021,Brown,14.10000038,69,1,54.31314087,1.494297266,,,11.54165649,2.541605234,,,,,,
CA-MUD67_20130730,18.23999977,534,0.398000002,0.300000012,43.70000076,4.099999905,8.140000343,Clear,6.670000076,31,1,,,,,,,,,,,,
CA-MUD67_20140521,19.45000076,581.5,0.416999996,285.5,,,9.079999924,"Yellow, Light",20.89999962,22,,94.04393005,18.48558044,,,81.21539307,0.400000006,,,,,,
CA-MUD67_20140716,22.35000038,701,0.499000013,341,,,9.010000229,"Green, Light",,3,,,,,,,,,,,,,
CA-MUD67_20150512,22.60000038,514,365,24.79999924,,,7.940000057,"Brown, Light",20,31,,101.7699966,1.269999981,,,23.14999962,1.289999962,,,,,,
CA-MUD67_20150708,22.5,675,470,32.20000076,,,8.199999809,Brown,27.5,26,,,,,,,,,,,,,
CA-MUD67_20160517,28.20000076,619,431,29.39999962,,,7.949999809,Clear,2.349999905,55,,45.53113937,0.484937102,,,10.58478165,,,,,,,
CA-MUD67_20160712,27.39999962,779,552,381,,,8.329999924,"Brown, Light",20,42,,,,,,,,,,,,,
CA-MUD67_20170515,19.5,707,503,345,,,7.550000191,Clear,3.069999933,60,,,,,2,,,,,,,,
CA-MUD67_20170706,21.39999962,902,626,418,,,7.650000095,Clear,4.679999828,60,,,,,2,,,,,,,,
CA-MUD67_20180604,23.10000038,644,456,306,,,7.349999905,Clear,0.289999992,120,,,,,,,,,,,,,
CA-MUD67_20180718,23.89999962,712,499,342,,,9.100000381,"Brown, Light",123,,,,,,,,,,,,,,
CA-MUD67_20190514,,1373,975,876,,,7.760000229,Clear,7.699999809,32,,,,,,,,,,,,,
CA-MUD67_20190624,16.29999924,718,509,345,,,7.880000114,Clear,3.74000001,54,,,,,,,,,,,,,
CA-MUDLK_20190721,23.5,22.20000076,13.80000019,18.29999924,,,9.109999657,Clear,,60,,,,,,,,,,,,,
CA-OH017_20090615,16.29999924,198,0.155000001,0.109999999,77.40000153,7.440000057,8.409999847,,2.160000086,120,1,14.89352989,0.335765511,,,2.775000095,0.629999995,14.77999973,0.469999999,0.159999996,0.180000007,0.119999997,0.119999997
CA-OH017_20090724,17.11499977,293,0.224000007,0.170000002,9.100000381,0.870000005,8.199999809,,3.75999999,78,1,88.38626862,2.149424076,,,10.85200024,18.21529007,69.94999695,2.089999914,0.699999988,1.450000048,0.219999999,18.44000053
CA-OH017_20100715,,,,,,,,,,,,71.81999969,1.779999971,,,7.690000057,27.30999947,,,,,,
CA-OH024_20090615,16.27000046,180,0.140000001,0.100000001,59.40000153,5.829999924,8.890000343,,4.440000057,120,1,47.7125206,1.520630002,,,7.761000156,1.177132964,46.29999924,1.75,0.579999983,0.939999998,0.230000004,1.409999967
CA-OH024_20090707,17.30999947,226,0.172000006,0.129999995,46.5,4.449999809,8.729999542,Clear,3.859999895,120,1,,,,,,,,,,,,
CA-OH024_20100719,,188,0.119999997,0.090000004,77,6.289999962,8.979999542,,6.510000229,,,56.47000122,2.059999943,,,8.479999542,6.059999943,,,,,,
CA-OH024_20110613,18.65999985,140,0.103,0.07,55.5,5.210000038,10.56000042,Clear,7.159999847,120,1,30.89786911,1.273699045,,,9.129892349,0.74964118,,,,,,
CA-OH024_20110807,16.98999977,207,0.158999994,1.519999981,26.89999962,2.599999905,9.170000076,Clear,0.620000005,120,1,,,,,,,,,,,,
CA-PEAR_20120723,18.54999924,559,0.409999996,0.310000002,38.90000153,3.619999886,8.06000042,,,41.40000153,0,,,,,,,,,,,,
CA-PICO_20080709,,,,,,,,,,,,89.56999969,0.790000021,,,,,,,,,,
CA-PIG_20090519,22.79999924,86,0.057999998,0.039999999,65.09999847,5.260000229,6.980000019,"humic, brown",4.199999809,120,1,39.28659058,0.390650213,humic,,9.237000465,0.629999995,39.08000183,0.529999971,0.180000007,0.209999993,0.200000003,0.200000003
CA-PIG_20090708,20.21999931,82,0.057,0.039999999,182.3999939,16.43000031,9.369999886,Clear,11.69999981,51,1,51.05329895,0.742683709,,,9.404068947,4.417915821,46.25999832,0.569999993,0.189999998,0.550000012,0.370000005,4.789999962
CA-PIG_20090804,23.18000031,353,0.238000005,0.170000002,103.8000031,8.850000381,9.880000114,Clear,2.180000067,120,1,,,,,,,,,,,,
CA-PIG_20100721,20.09000015,96,0.068999998,0.050000001,84.69999695,7.699999809,7.699999809,,5.369999886,,,48.84000015,0.449999988,,,12.30000019,1.940000057,,,,,,
CA-PIG_20110608,16.60000038,70,0.054000001,0.039999999,34.40000153,3.400000095,8.350000381,Clear,8.350000381,120,1,44.74988174,1.943441033,,,7.908917904,1.856253982,,,,,,
CA-PIG_20110711,22.70999908,119,0.081,0.059999999,56.79999924,4.880000114,8.289999962,Turbid/Humic,7.510000229,75,1,,,,,,,,,,,,
CA-PIG_20120517,21.43000031,167,0.116999999,0.079999998,104.3000031,9.159999847,6.96999979,Brown,8.93999958,68,1,81.47619629,1.948060989,,,16.44449997,2.639043093,,,,,,
CA-PIG_20120718,,,,,,,,,,,,,,only one inch of water - cannot do YSI or water samples,,,,,,,,,
CA-PIG_20130511,17.89999962,116,0.086999997,0.059999999,84.40000153,8.010000229,6.059999943,Green,26.10000038,52.79999924,1,61.04961777,2.114967108,,,13.66240025,0.379999995,,,,,,
CA-PIG_20130708,,,,,,,8.670000076,,114,8,,,,YSI BROKEN- WATER VERY LOW,,,,,,,,,
CA-PIG_20140520,,,,,,,,,,,,,,,,,,,,,,,
CA-PIG_20150604,17.5,143.3999939,97.30000305,6.170000076,,,8.090000153,"Green, Dark",21.5,35,,89.56403351,2.699287891,,,19.86228943,1.861487985,,,,,,
CA-PIG_20150727,16.60000038,330,233,15.60000038,,,7.150000095,"Brown, Light",69.69999695,5,,,,,,,,,,,,,
CA-PIG_20150802,,,,,,,,,,,,,,,,,,,,,,,
CA-PIG_20160602,25.70000076,83.09999847,59.29999924,3.450000048,,,6.820000172,"Brown, Light",13.30000019,55,,53.09054184,1.550155044,,,11.84488106,,,,,,,
CA-PIG_20160720,18.10000038,91.69999695,65,46,,,7.510000229,Clear,1.730000019,60,,,,,,,,,,,,,
CA-PIG_20170622,27.60000038,69.19999695,49.09999847,38.90000153,,,8.279999733,Clear,0.649999976,60,,,,,2,,,,,,,,
CA-PIG_20170720,21.20000076,105.5999985,74.80000305,50.90000153,,,7.639999866,Clear,5.849999905,60,,,,,2,,,,,,,,
CA-PIG_20180530,25.29999924,145.5,104,73.09999847,,,9.350000381,"Yellow, Light",4.059999943,42,,,,,,,,,,,,,
CA-PIG_20180717,28.79999924,282,197,134,,,8.020000458,"Yellow, Light",1126,,,,,,,,,,,,,,
CA-PIG_20190618,,116,80.09999847,57.5,,,7.5,Clear,2.059999943,60,,,,,,,,,,,,,
CA-PIG_20190708,26.5,107,72.5,52,,,9.399999619,"Yellow, light",9.119999886,48,,,,,,,,,,,,,
CA-ROSEN_20090605,19.93000031,318,0.229000002,0.170000002,110.0999985,10.03999996,9.869999886,brown-clear,0.600000024,100.0999985,1,129.6405029,3.347969055,,,26.7840004,1.924873948,127.4199982,6.53000021,2.180000067,1.169999957,0.300000012,2.220000029
CA-ROSEN_20090728,22.36000061,780,0.531000018,0.400000006,80.5,6.949999809,8.609999657,Brown + Turbid,116,5.099999905,1,575.0819092,38.80997086,deep enough to cover sensor in cover,,116.2099991,61.35554886,513.1599731,110.0500031,36.68000031,2.130000114,0.569999993,61.91999817
CA-ROSEN_20100617,,215,0.145999998,0.109999999,86,,,Brown,4.099999905,,,75.94999695,6.090000153,,,15.60999966,0.800000012,,,,,,
CA-ROSEN_20100726,19.60000038,264,0.192000002,0.140000001,130,11.94999981,8.850000381,,6.699999809,,,91.12000275,3.140000105,,,16.20999908,5.349999905,,,,,,
CA-ROSEN_20110630,20.76000023,257,0.181999996,0.129999995,72.09999847,6.559999943,8.670000076,Brown,1.429999948,94.5,1,98.73612213,2.937146902,,,17.01164055,3.572630882,,,,,,
CA-ROSEN_20110711,22.09000015,259,0.178000003,0.129999995,79.5,6.909999847,9.859999657,Brown,7.800000191,120,1,,,,,,,,,,,,
CA-ROSEN_20180623,25,404,279,193,,,9.850000381,Yellow,2.099999905,28,,,,,,,,,,,,,
CA-SAUS_20120723,,150,0.093999997,0.07,105.9000015,8.460000038,,,,,,,,,,,,,,,,,
CA-SEASC_20100618,,103,0.097999997,0.07,85.09999847,,,Brown,,,,43.34999847,1.340000033,,,12.60999966,5.53000021,,,,,,
Ca-SF101_20130618,20.20000076,139,0.098999999,0.07,70.5,6.369999886,7.440000057,,8.029999733,120,1,85.43656921,1.711807609,,,17.30532074,0.96697998,,,,,,
Ca-SF101_20130724,23.93000031,201,0.134000003,0.100000001,151,126,9.100000381,Green,6.699999809,44,1,,,,,,,,,,,,
Ca-SF101_20140611,21.39999962,265.5,0.187999994,127.5,,,7.875,"Brown, Light",9.840000153,55,,121.5226135,1.193554759,,,26.74538612,1.444927096,,,,,,
Ca-SF101_20140723,20.64999962,335,0.236499995,160,,,7.179999828,Clear,12.30000019,53,,,,,,,,,,,,,
Ca-SF101_20150617,22,127.1999969,90.19999695,6.309999943,,,7.659999847,Clear,2.50999999,60,,84.24585724,1.849352956,,,17.53401947,1.665436029,,,,,,
Ca-SF101_20150812,21.60000038,237,164,10.89999962,,,8.260000229,Clear,18.20000076,60,,,,,,,,,,,,,
Ca-SF101_20160707,23.20000076,104.5999985,74.19999695,53.29999924,,,8.220000267,,3.829999924,,,63.46040344,1.287128329,,,12.52252483,,,,,,,
Ca-SF101_20170725,23.5,150,120,76,,,7.699999809,Brown,2.74000001,24,,,,,2,,,,,,,,
CA-SF19_20130517,14.84000015,302,0.243000001,0.180000007,18.70000076,1.879999995,7.579999924,,89.19999695,11,1,249.2054901,19.38633728,,,27.34052467,102.8346329,,,,,,
CA-SF19_20130724,20.22999954,540,0.386000007,0.289999992,25.5,2.319999933,7.539999962,Green,248,4.300000191,1,,,,,,,,,,,,
CA-SF19_20140609,26.35000038,684.5,0.490500003,330.5,,,7.65500021,"Brown, Dark",,2,,,,,,,,,,,,,
CA-SF19_20140722,29.14999962,2075,0.147,1050,,,7.429999828,"Green, Dark",,1,,,,,,,,,,,,,
CA-SF19_20150616,25.60000038,391,275,18.60000038,,,8.380000114,"Brown, Light",8.75,60,,138.1130066,7.658480167,,,32.27471924,2.253488064,,,,,,
CA-SF19_20150811,19.29999924,546,385,26.39999962,,,9.229999542,Green,97.30000305,4,,,,,,,,,,,,,
CA-SF19_20160810,17.60000038,,,,,,7.800000191,"Brown, Light",60.5,,,215.2501831,27.09451103,,,30.0993042,,,,,,,
CA-SF19_20170724,20.5,289,204,132,,,7.75,1,31.60000038,14,,,,,2,,,,,,,,
Ca-SF25_20130625,15.60000038,294,0.232999995,0.170000002,75,7.5,9.300000191,Humic,141,14,1,154.8057404,2.861803532,,,28.55123329,2.444852591,,,,,,
Ca-SF25_20130722,24.84000015,560,,0.270000011,236.1000061,19.75,10.21000004,Brown,12.19999981,18.70000076,1,,,,,,,,,,,,
Ca-SF25_20140609,,,,,,,,,,,,,,,,,,,,,,,
Ca-SF25_20150615,25.79999924,297,211,11.39999962,,,9.909999847,Clear,,60,,111.5689011,1.806427956,,,21.83315086,1.959501028,,,,,,
Ca-SF25_20150811,22.20000076,566,393,26.5,,,11.30000019,"Brown, Light",54.20000076,45,,,,,,,,,,,,,
CA-SF25_20160810,25.20000076,366,260,176,,,8.460000038,"Brown, Light",10.73999977,,,86.29971313,5.458268166,,,14.83363342,,,,,,,
Ca-SF25_20170724,21.39999962,287,273,177,,,7.75,"Brown, Light",6.639999866,45,,,,,2,,,,,,,,
Ca-SF30_20130516,14.35999966,589,0.479000002,0.360000014,25.79999924,2.619999886,6.989999771,Turbid,,4,1,57.52722168,3.201883078,BOG. YSI SIDEWAYS.,,9.23901844,14.64750004,,,,,,
Ca-SF30_20140609,20.54999924,409.5,0.289499998,196,,,9.704999924,"Yellow, Light",19.79999924,26,,159.5843811,1.378796101,,,32.09112549,5.376676083,,,,,,
CA-SF30_20140722,,,,,,,,Clear,,,,,,,,,,,,,,,
Ca-SF30_20150615,27.29999924,300,209,14.10000038,,,,Clear,2.019999981,60,,100.6889038,2.001872063,,,36.34452057,4.633312225,,,,,,
CA-SF30_20150811,19.20000076,642,454,30.79999924,,,9.18999958,"Brown, Light",86.90000153,21,,,,,,,,,,,,,
Ca-SF30_20160706,26.70000076,282,192,134,,,10.57999992,Clear,2,60,,71.96331024,0.711949408,,,13.06718254,,,,,,,
Ca-SF30_20170724,26.5,587,420,277,,,8.649999619,Clear,3.210000038,60,,,,,2,,,,,,,,
Ca-SF31_20130516,13.52999973,326,0.270999998,0.200000003,36.5,3.809999943,7.639999866,Brown,24.20000076,33,1,119.0076447,1.501223326,,,22.99240875,14.64750004,,,,,,
CA-SF31_20130722,18.19000053,674,0.504000008,0.379999995,54.20000076,5.090000153,7.130000114,Turbid,156,9,,119.0076447,1.501223326,,,22.99240875,14.64750004,,,,,,
Ca-SF31_20140609,,,,,,,,Brown,,,,,,,,,,,,,,,
Ca-SF31_20140722,,,,,,,,,,,,,,,,,,,,,,,
Ca-SF31_20150615,23.29999924,47.29999924,332,22.60000038,,,,Brown,17.39999962,6,,123.5277023,2.169547081,,,59.52611923,4.113635063,,,,,,
Ca-SF31_20150811,16.60000038,715,505,34.20000076,,,8.25,Brown,28.89999962,28,,,,,,,,,,,,,
CA-SF31_20160811,20.10000038,443,312,209,,,7.75,"Brown, Light",10.23999977,,,140.8213043,2.688613415,,,34.74020767,,,,,,,
Ca-SF31_20170725,18.39999962,565,358,249,,,7.619999886,Brown,23.10000038,60,,,,,2,,,,,,,,
Ca-SF79_20130618,17.17000008,74,0.056000002,0.039999999,57.40000153,5.46999979,6.980000019,,4.889999866,93,1,39.65923309,1.849824548,,,14.68772984,0.379999995,,,,,,
Ca-SF79_20130724,23.75,173,0.0115,0.079999998,101.6999969,8.520000458,7.179999828,Brown,21.10000038,54,,,,MUCH MORE VERT ACTIVITY THAN PREVIOUS VISIT,,,,,,,,,
Ca-SF79_20140611,26.35000038,90.65000153,0.063900001,47.65000153,,,8.119999886,Clear,7.460000038,57,,36.11176682,1.212435961,,,13.1807251,1.976036787,,,,,,
Ca-SF79_20140804,21.64999962,195.1000061,0.136500001,92.80000305,,,7.59499979,"Yellow, Light",15,45,,,,,,,,,,,,,
Ca-SF79_20150618,23.39999962,85.19999695,9.100000381,4.53000021,,,7.179999828,Clear,2.589999914,60,,34.34169006,1.254361987,,,11.91790962,0.911023974,,,,,,
Ca-SF79_20150820,20.10000038,210,146,9.81000042,,,8.510000229,Clear,,60,,,,,,,,,,,,,
Ca-SF79_20170726,30.10000038,245,333,164,,,7.989999771,"Brown, Light",165,30,,,,,2,,,,,,,,
CA-SF85_20130517,18.42000008,107,0.079999998,0.059999999,96.59999847,9.079999924,9.319999695,Turbid,134,9.5,1,115.4901352,3.086924553,YSI SIDEWAYS,,24.08104706,1.718659163,,,,,,
ca-SF85_20130723,,,,,,,,,,,,,,POND DRY,,,,,,,,,
CA-SF85_20150618,18.20000076,159.1000061,110,7.489999771,,,7.599999905,Brown,228,5,,116.3917999,5.627093792,,,20.99724007,15.59272003,,,,,,
CA-SF85_20150810,,,,,,,,Yelllow,,,,,,,,,,,,,,,
CA-SF85_20170725,26,173.8000031,126,77.90000153,,,8.829999924,"Brown, Light",18.60000038,20,,,,,2,,,,,,,,
ca-SF85a_20130618,18.30999947,591,0.439999998,0.340000004,42.20000076,3.950000048,7.710000038,,209,3.799999952,1,218.4352875,9.883440018,,,44.23301315,7.300039291,,,,,,
ca-SF85a_20130724,,,,,,,,,,,,,,POND IS DRY,,,,,,,,,
CA-SHROM_20100726,19.31999969,2803,0.202999994,0.150000006,48.70000076,4.5,8.220000267,,140,,,440.7900085,11.77999973,logger1: 2in above the surface; logger2: was at the surface. Only put 1 logger in. Logger is in deepest part of pond. Logger is tied to top of cirder block,,70.23000336,34.18999863,,,,,,
CA-SONOM_20150513,,,,,,,,,,,,,,,,,,,,,,,
CA-SONOM_20150610,,,,,,,,,,,,,,,,,,,,,,,
CA-SONOM_20150804,,,,,,,,,,,,,,,,,,,,,,,
Ca-Step_20130610,19.12000084,162,0.119000003,0.090000004,53,4.889999866,7.340000153,Brown,107.4000015,11.30000019,1,63.92377853,1.972813368,,,12.40287685,5.049376011,,,,,,
Ca-Step_20130805,25.25,296,0.191,0.140000001,200.1999969,16.98999977,8.850000381,,44.79999924,15,1,,,,,,,,,,,,
Ca-Step_20140616,20.54999924,400.5,0.282499999,190,,,8.274999619,Brown,189,9,,,,,,,,,,,,,
Ca-Step_20140729,27.60000038,507.5,0.361000001,244.5,,,9.119999886,Brown,284,5,,,,,,,,,,,,,
Castle1_20100708,17.22999954,71,0.054000001,0.039999999,87.30000305,8.350000381,9,Turbid,28.70000076,9,1,32.40999985,2.089999914,Nh4+ is less than .009,,7.659999847,0.629999995,,,,,,
Castle3_20100727,18.35000038,46,0.033,0.02,58.59999847,5.239999771,7.940000057,Brown,,46.20000076,0,,,Water is tea colored,,,,,,,,,
Castle4_20100727,20.03000069,55,0.039000001,0.029999999,56.09999847,5.059999943,7.5,Clear,3.700000048,80,1,73.87000275,4.039999962,,,13.85000038,5.179999828,,,,,,
CA-TASS_20170627,,,,,,,,,,,,,,,,,,,,,,,
CA-TORO_20170627,,,,,,,,,,,,,,,,,,,,,,,
CA-VALEN_20100618,,,0.101000004,0.07,74.69999695,,,Brown,,,,91.95999908,17.60000038,turbidity= 17.4 NTU,,22.78000069,3.799999952,,,,,,
CDOW_20090625,21.48999977,135,0.093999997,0.07,0,0,6.170000076,Clear,1.720000029,,1,,,,,,,,,,,,
CDOW1_20090625,21.92000008,148,0.101999998,0.07,49,4.289999962,5.929999828,,3.279999971,,1,,,,,,,,,,,,
CDOW2_20090626,17.25,26045,0.197999999,0.449999988,20.89999962,2,5.559999943,Clear,2.160000086,120,1,,,,,,,,,,,,
CDOW3_20090626,20.38999939,71,0.050999999,0.039999999,88.80000305,8.010000229,5.730000019,Clear,1.409999967,,1,,,,,,,,,,,,
CDOW4_20090626,18.10000038,19,0.014,0.01,115.3000031,10.89999962,5.639999866,,5.429999828,52,1,,,,,,,,,,,,
CDOW5_20090626,19.22999954,248,0.180999994,0.129999995,48,4.429999828,5.909999847,Clear,2.460000038,,,,,,,,,,,,,,
CE03_20090602,21.87000084,59,0.041000001,0.029999999,129.1000061,13.06000042,9.520000458,,7.909999847,69,1,79.42858124,2.443984985,"gross brown color, very little vegetation",,19.4279995,2.248292923,76.87999725,3.960000038,1.320000052,1.120000005,0.300000012,2.549999952
CE03_20090717,20.81999969,91,0.064999998,0.050000001,63.5,5.53000021,8.569999695,"brown, turbid",101.5,11.39999962,1,414.4444885,3.454509974,surface covered in red algae,,73.96499634,62.8854599,351.0799866,4.550000191,1.519999981,1.940000057,0.479999989,63.36999893
CHDVL_20100618,24.14999962,2800,0.186000004,1.49000001,147,12.39999962,,Turbid,244,6,1,305.3200073,7.849999905,,,59.31000137,7.039999962,,,,,,
CLEARPD_20150618,,,,,,,,"Brown, Light",,,,,,,,,,,,,,,
CO-10317_20070711,16.92000008,437,0.284000009,0.209999993,39.29999924,3.630000114,6.380000114,Brown,0.300000012,,2,,,,,,,,,,,,
CO-10527_20070709,23.64999962,156,0.101000004,0.07,136.1000061,11.52999973,8.510000229,Brown,0.5,,2,,,,,,,,,,,,
CO-10573_20070604,12.19999981,64.5,,0,9.199999809,0.970000029,,Clear,,45.72000122,2,,,DO probe was reading 55% in the holder so possibly measurements are off.,,,,,,,,,
CO-10609_20090715,16.76000023,68,0.053199999,0.039999999,0.100000001,0.01,8.109999657,,1.620000005,,1,,,,,,,,,,,,
CO-10744_20070530,16.79999924,94.19999695,,0,25.70000076,2.50999999,,Turbid,,22.89999962,2,,,"0.0311 ha area.
Water color brown, turbid.",,,,,,,,,
CO-10744_20090623,18,96,0.078000002,0.050000001,42.29999924,4.010000229,5.519999981,Brown,90.80000305,12,1,,,,,,,,,,,,
CO-10744_20110610,14.48999977,126,0.103,0.07,115,11.72000027,7.059999943,Brown,54.90000153,21,1,134.3609924,0.901013494,Found snails here that were infected (verified by Bryan in the lab).,,,32.04179001,,,,,,
CO-10744_20110713,20.01000023,104,0.075000003,0.050000001,65.40000153,5.929999828,7.539999962,Turbid,101,6,1,120.8337631,0.986365616,turbidity- very high!,,29.3307991,,,,,,,
CO-10905_20070717,21,37,0.024,0.02,97.80000305,8.720000267,6.599999905,Brown,0.200000003,,2,,,,,,,,,,,,
CO-10963_20070620,22.09000015,1547,1.004999995,0.779999971,28.20000076,2.440000057,7.929999828,,,,,,,"0.3029 ha
other conductivity: 1455 uS/cm",,,,,,,,,
CO-11016_20070620,20.79999924,696,0.49000001,0.370000005,205.6999969,20.86000061,7.75,Clear,,,,,,no secchi. Other cond 754 uS/cm. 0.3732 ha.,,,,,,,,,
CO-11016_20080516,13.19999981,891,0.579999983,0.439999998,128.3000031,13.19999981,8.069999695,brown/green,,100,,28.98999977,0.403564304,,,,,,,,,,
CO-11016_20080604,18.48999977,518,0.38499999,0.289999992,185.6000061,17.37000084,7.949999809,,,,,21.87999916,0.07,,,,,,,,,,
CO-11016_20080702,23.05999947,744,0.503000021,0.379999995,297,25.42000008,8.479999542,,,,,30.96853065,0.600000024,,,,,,,,,,
CO-11016_20080723,23.96999931,896,0.589999974,0.449999988,146.6999969,12.31999969,7.71999979,Clear,,50,1,38.52999878,0.439999998,,,,,,,,,,
CO-11016_20080812,22.70000076,593,0.402999997,0.300000012,186.3000031,16.03000069,8.069999695,,2.75999999,,1,23.68000031,0.349999994,,,,,,,,,,
CO-11300_20080606,21.37000084,334,0.233999997,0.170000002,253.8000031,22.44000053,9.869999886,clear/brown,,,1,214.0500031,1.830000043,,,,,,,,,,
CO-11300_20090527,21,376,0.263999999,0.200000003,302,26.88999939,7.090000153,,0.370000005,,1,,,,,,,,,,,,
CO-11340_20070619,24.97999954,456,0.296000004,0.219999999,180.8999939,16.88999939,8.239999771,,0.5,,2,,,Other conductivity: 456 us/cm,,,,,,,,,
CO-11340_20090715,23.17000008,607,0.409000009,0.310000002,133,11.47000027,7.880000114,,0.899999976,,1,,,,,,,,,,,,
CO-11349_20070614,20.95999908,518,0.335999995,0.25,153.8000031,13.76000023,8.420000076,Clear,1.5,50,2,,,"other conductivity 482
turbidity greater than 1.5 m.",,,,,,,,,
CO-11349_20080516,14.96000004,644,0.419,0.319999993,140.5,14.14999962,8.489999771,Brown,,,,24.19000053,0.090000004,,,,,,,,,,
CO-11349_20080604,20.45999908,611,0.435000002,0.330000013,151.1999969,13.60000038,8.199999809,Clear,,,,45.63000107,0.49000001,,,,,,,,,,
CO-11349_20080702,22.29999924,566,0.388000011,0.289999992,169.1999969,14.67000008,8.710000038,,,,,30.87000084,0.140000001,,,,,,,,,,
CO-11349_20080723,24.54999924,594,0.389999986,0.289999992,141,11.72999954,8.960000038,,,,1,42.83000183,0.059999999,,,,,,,,,,
CO-11349_20080812,23.47999954,603,0.402999997,0.300000012,125.1999969,10.63000011,9,,0.730000019,,1,45.79000092,0.158197194,,,,,,,,,,
CO-11441_20070619,22.39999962,1479,,0.75,98,8.5,7.940000057,Clear,,1200,2,,,1406 uS/cm,,,,,,,,,
CO-11441_20090611,15.11999989,442,0.354000002,0.270000011,87.19999695,8.760000229,4.28000021,clear/brown,3.789999962,,1,,,,,,,,,,,,
CO-11456_20070619,14.5,839,0.523999989,4,165.8000031,15.80000019,8,Green,0.75,,,,,other cond. 631 uS/cm,,,,,,,,,
CO-11564_20070712,17.29999924,29,0.018999999,0.01,49,4.659999847,5.53000021,Brown,70.30000305,,2,,,,,,,,,,,,
CO-11610_20080606,21.12000084,596,0.418000013,0.310000002,125.4000015,11.13000011,7.909999847,Humic,,,1,62.04999924,0.209853396,,,,,,,,,,
CO-11667_20080606,16.79999924,380,0.293000013,0.219999999,140.8999939,15.67000008,8.899999619,turbid/brown,,,1,28.15999985,0.170000002,,,,,,,,,,
CO-11767_20070706,19.54999924,1017,0.74000001,0.569999993,25.29999924,2.059999943,8.18999958,Clear,,,,,,,,,,,,,,,
CO-11767_20090606,18.32999992,1016,0.755999982,0.579999983,100.6999969,9.539999962,5.360000134,Clear,0.649999976,,1,,,,,,,,,,,,
CO-11807_20070716,17.30999947,30,0.02,,89,8.550000191,6.409999847,Clear,0.400000006,,2,,,,,,,,,,,,
CO-11843_20090608,18.34000015,1474,0.097999997,0.860000014,87.59999847,8.909999847,4.809999943,Brown,3.589999914,,1,,,,,,,,,,,,
CO-11843_20090728,21.25,1.644000053,1.156999946,0.899999976,102.9000015,9.079999924,,,2.75999999,,1,,,,,,,,,,,,
CO-11871_20070709,25.51000023,891,0.578999996,0.439999998,213,17.54000092,8.239999771,,,,2,,,,,,,,,,,,
CO-12004_20070713,20.76000023,149,0.097000003,0.07,76.5,6.860000134,7.389999866,Clear,1.5,,2,,,,,,,,,,,,
CO-12229_20070706,22.5,188,0.122000001,0.090000004,53.29999924,4.400000095,7.230000019,Brown,,,,,,,,,,,,,,,
CO-12370_20070710,19.95999908,25,0.016000001,0.01,,,6.050000191,,1,,2,,,meadow pond- nice! PSTR  tadpoles. Difficult access-lots of forest. Shallow.,,,,,,,,,
CO-12383_20070615,15.22000027,80,0.054000001,0.039999999,96.09999847,9.630000114,7.159999847,,,,2,,,"Water color=grey
Second conductivity measure= 60uS/cm",,,,,,,,,
