SurveyCode,SeineCode,NetSeq,CrewID,Depth (ft),Distance (ft),Entered by,GeneralComments,Updated_Spp
CO-10963_20070620_NS01,CO-10963_20070620_NS01-10,10,22,,,,,FALSE
CO-10963_20070620_NS02,CO-10963_20070620_NS02-01,1,22,4.920000076,13.11999989,,,FALSE
CO-10963_20070620_NS02,CO-10963_20070620_NS02-02,2,22,4.920000076,19.69000053,,,FALSE
CO-10963_20070620_NS02,CO-10963_20070620_NS02-03,3,22,3.279999971,26.25,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-01,1,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-02,2,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-03,3,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-04,4,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-05,5,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-06,6,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-07,7,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-08,8,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-09,9,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-10,10,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-11,11,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-12,12,23,,,,,FALSE
CO-11016_20070620_NS01,CO-11016_20070620_NS01-13,13,23,,,,,FALSE
CO-11016_20070620_NS02,CO-11016_20070620_NS02-01,1,22,3.299999952,13.10000038,,,FALSE
CO-11016_20070620_NS02,CO-11016_20070620_NS02-02,2,22,4.900000095,9.800000191,,,FALSE
CO-11016_20070620_NS02,CO-11016_20070620_NS02-03,3,22,,,,,FALSE
CO-11016_20080516_NS01,CO-11016_20080516_NS01-01,1,25,,,,,FALSE
CO-11016_20080516_NS01,CO-11016_20080516_NS01-02,2,25,,,,,FALSE
CO-11016_20080516_NS01,CO-11016_20080516_NS01-03,3,25,,,,,FALSE
CO-11016_20080516_NS01,CO-11016_20080516_NS01-04,4,25,,,,,FALSE
CO-11016_20080516_NS01,CO-11016_20080516_NS01-05,5,25,,,,,FALSE
CO-11016_20080516_NS02,CO-11016_20080516_NS02-01,1,25,1.399999976,12,,,FALSE
CO-11016_20080516_NS02,CO-11016_20080516_NS02-02,2,25,1.399999976,12,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-01,1,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-02,2,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-03,3,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-04,4,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-05,5,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-06,6,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-07,7,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-08,8,,,,,,FALSE
CO-11016_20080604_NS01,CO-11016_20080604_NS01-09,9,,,,,,FALSE
CO-11016_20080604_NS02,CO-11016_20080604_NS02-01,1,,,,,,FALSE
CO-11016_20080604_NS02,CO-11016_20080604_NS02-02,2,,1.5,5.5,,,FALSE
CO-11016_20080604_NS02,CO-11016_20080604_NS02-03,3,,1.5,6,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-01,1,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-02,2,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-03,3,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-04,4,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-05,5,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-06,6,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-07,7,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-08,8,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-09,9,,,,,,FALSE
CO-11016_20080702_NS01,CO-11016_20080702_NS01-10,10,,,,,,FALSE
CO-11016_20080702_NS02,CO-11016_20080702_NS02-01,1,,2,3,,,FALSE
CO-11016_20080702_NS02,CO-11016_20080702_NS02-02,2,,2,3,,,FALSE
CO-11016_20080702_NS02,CO-11016_20080702_NS02-03,3,,1.5,15,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-01,1,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-02,2,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-03,3,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-04,4,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-05,5,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-06,6,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-07,7,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-08,8,,,,,,FALSE
CO-11016_20080723_NS01,CO-11016_20080723_NS01-09,9,,,,,,FALSE
CO-11016_20080723_NS02,CO-11016_20080723_NS02-01,1,23,1.600000024,12,,,FALSE
CO-11016_20080723_NS02,CO-11016_20080723_NS02-02,2,23,1.600000024,18,,,FALSE
CO-11016_20080723_NS02,CO-11016_20080723_NS02-03,3,23,1.700000048,18,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-01,1,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-02,2,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-03,3,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-04,4,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-05,5,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-06,6,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-07,7,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-08,8,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-09,9,,,,,,FALSE
CO-11016_20080812_NS01,CO-11016_20080812_NS01-10,10,,,,,,FALSE
CO-11274_20080609_NS01,CO-11274_20080609_NS01-01,1,23,,,,,FALSE
CO-11274_20080609_NS01,CO-11274_20080609_NS01-02,2,23,,,,,FALSE
CO-11274_20080609_NS01,CO-11274_20080609_NS01-03,3,23,,,,,FALSE
CO-11274_20080609_NS01,CO-11274_20080609_NS01-04,4,23,,,,,FALSE
CO-11274_20080609_NS01,CO-11274_20080609_NS01-05,5,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-01,1,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-02,2,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-03,3,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-04,4,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-05,5,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-06,6,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-07,7,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-08,8,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-09,9,23,,,,,FALSE
CO-11300_20080606_NS01,CO-11300_20080606_NS01-10,10,23,,,,,FALSE
CO-11300_20080606_NS02,CO-11300_20080606_NS02-01,1,23,1.5,10.5,,,FALSE
CO-11300_20080606_NS02,CO-11300_20080606_NS02-02,2,23,3,9,,,FALSE
CO-11300_20080606_NS02,CO-11300_20080606_NS02-03,3,23,3.599999905,12,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-01,1,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-02,2,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-03,3,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-04,4,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-05,5,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-06,6,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-07,7,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-08,8,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-09,9,,,,,,FALSE
CO-11300_20090527_NS01,CO-11300_20090527_NS01-10,10,,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-01,1,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-02,2,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-03,3,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-04,4,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-05,5,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-06,6,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-07,7,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-08,8,23,,,,,FALSE
CO-11340_20070619_NS01,CO-11340_20070619_NS01-09,9,23,,,,,FALSE
CO-11340_20070619_NS02,CO-11340_20070619_NS02-01,1,23,1.639999986,16.39999962,,,FALSE
CO-11340_20070619_NS02,CO-11340_20070619_NS02-02,2,23,1.639999986,16.39999962,,,FALSE
CO-11340_20070619_NS02,CO-11340_20070619_NS02-03,3,23,1.639999986,16.39999962,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-01,1,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-02,2,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-03,3,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-04,4,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-05,5,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-06,6,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-07,7,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-08,8,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-09,9,23,,,,,FALSE
CO-11340_20090715_NS01,CO-11340_20090715_NS01-10,10,23,,,,,FALSE
CO-11340_20090715_NS02,CO-11340_20090715_NS02-01,1,,1.5,9,,,FALSE
CO-11340_20090715_NS02,CO-11340_20090715_NS02-02,2,,1.5,18,,,FALSE
CO-11340_20090715_NS02,CO-11340_20090715_NS02-03,3,,4,9,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-01,1,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-02,2,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-03,3,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-04,4,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-05,5,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-06,6,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-07,7,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-08,8,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-09,9,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-10,10,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-11,11,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-12,12,23,,,,,FALSE
CO-11349_20070614_NS01,CO-11349_20070614_NS01-13,13,23,,,,,FALSE
CO-11349_20070614_NS02,CO-11349_20070614_NS02-01,1,25,3.299999952,6.599999905,,,FALSE
CO-11349_20070614_NS02,CO-11349_20070614_NS02-02,2,25,3.299999952,9.800000191,,,FALSE
CO-11349_20070614_NS02,CO-11349_20070614_NS02-03,3,25,3.299999952,11.5,,,FALSE
CO-11349_20070614_NS02,CO-11349_20070614_NS02-04,4,25,0.5,9.800000191,,,FALSE
CO-11349_20080516_NS01,CO-11349_20080516_NS01-01,1,,,,,,FALSE
CO-11349_20080516_NS01,CO-11349_20080516_NS01-02,2,,,,,,FALSE
CO-11349_20080516_NS01,CO-11349_20080516_NS01-03,3,,,,,,FALSE
CO-11349_20080516_NS01,CO-11349_20080516_NS01-04,4,,,,,,FALSE
CO-11349_20080516_NS01,CO-11349_20080516_NS01-05,5,,,,,,FALSE
CO-11349_20080516_NS01,CO-11349_20080516_NS01-06,6,,,,,,FALSE
CO-11349_20080516_NS02,CO-11349_20080516_NS02-01,1,,3,12,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-01,1,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-02,2,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-03,3,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-04,4,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-05,5,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-06,6,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-07,7,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-08,8,,,,,,FALSE
CO-11349_20080604_NS01,CO-11349_20080604_NS01-09,9,,,,,,FALSE
CO-11349_20080604_NS02,CO-11349_20080604_NS02-01,1,23,3,12,,,FALSE
CO-11349_20080604_NS02,CO-11349_20080604_NS02-02,2,23,3,12,,,FALSE
CO-11349_20080604_NS02,CO-11349_20080604_NS02-03,3,,2,4,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-01,1,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-02,2,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-03,3,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-04,4,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-05,5,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-06,6,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-07,7,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-08,8,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-09,9,,,,,,FALSE
CO-11349_20080702_NS01,CO-11349_20080702_NS01-10,10,,,,,,FALSE
CO-11349_20080702_NS02,CO-11349_20080702_NS02-01,1,,3,12,,,FALSE
CO-11349_20080702_NS02,CO-11349_20080702_NS02-02,2,,3,15,,,FALSE
CO-11349_20080702_NS02,CO-11349_20080702_NS02-03,3,,3,15,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-01,1,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-02,2,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-03,3,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-04,4,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-05,5,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-06,6,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-07,7,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-08,8,,,,,,FALSE
CO-11349_20080723_NS01,CO-11349_20080723_NS01-09,9,,,,,,FALSE
CO-11349_20080723_NS02,CO-11349_20080723_NS02-01,1,,4,9,,,FALSE
CO-11349_20080723_NS02,CO-11349_20080723_NS02-02,2,,3,9,,,FALSE
CO-11349_20080723_NS02,CO-11349_20080723_NS02-03,3,,4,9,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-01,1,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-02,2,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-03,3,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-04,4,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-05,5,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-06,6,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-07,7,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-08,8,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-09,9,25,,,,,FALSE
CO-11349_20080812_NS01,CO-11349_20080812_NS01-10,10,25,,,,,FALSE
CO-11349_20080812_NS02,CO-11349_20080812_NS02-01,1,,0.5,3,,,FALSE
CO-11349_20080812_NS02,CO-11349_20080812_NS02-02,2,,3,3,,,FALSE
CO-11349_20080812_NS02,CO-11349_20080812_NS02-03,3,,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-01,1,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-02,2,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-03,3,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-04,4,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-05,5,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-06,6,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-07,7,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-08,8,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-09,9,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-10,10,23,,,,,FALSE
CO-11441_20070619_NS01,CO-11441_20070619_NS01-11,11,23,,,,,FALSE
CO-11441_20070619_NS02,CO-11441_20070619_NS02-01,1,23,3.299999952,13.10000038,,,FALSE
CO-11441_20070619_NS02,CO-11441_20070619_NS02-02,2,23,1.639999986,9.800000191,,,FALSE
CO-11441_20070619_NS02,CO-11441_20070619_NS02-03,3,23,1.299999952,9.800000191,,,FALSE
CO-11441_20070619_NS02,CO-11441_20070619_NS02-04,4,23,1.299999952,9.800000191,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-01,1,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-02,2,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-03,3,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-04,4,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-05,5,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-06,6,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-07,7,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-08,8,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-09,9,,,,,,FALSE
CO-11441_20090611_NS01,CO-11441_20090611_NS01-10,10,,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-01,1,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-02,2,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-03,3,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-04,4,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-05,5,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-06,6,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-07,7,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-08,8,25,,,,,FALSE
CO-11456_20070619_NS01,CO-11456_20070619_NS01-09,9,25,,,,,FALSE
CO-11456_20070619_NS02,CO-11456_20070619_NS02-01,1,25,3.299999952,16.39999962,,,FALSE
CO-11456_20070619_NS02,CO-11456_20070619_NS02-02,2,25,2.299999952,16.39999962,,,FALSE
CO-11456_20070619_NS02,CO-11456_20070619_NS02-03,3,25,2,13.10000038,,,FALSE
CO-11564_20070712_NS01,CO-11564_20070712_NS01-01,1,28,,,,,FALSE
CO-11564_20070712_NS01,CO-11564_20070712_NS01-02,2,28,,,,,FALSE
CO-11564_20070712_NS01,CO-11564_20070712_NS01-03,3,28,,,,,FALSE
CO-11564_20070712_NS01,CO-11564_20070712_NS01-04,4,28,,,,,FALSE
CO-11564_20070712_NS01,CO-11564_20070712_NS01-05,5,28,,,,,FALSE
CO-11564_20070712_NS01,CO-11564_20070712_NS01-06,6,28,,,,,FALSE
CO-11564_20070712_NS02,CO-11564_20070712_NS02-01,1,28,3,15,,,FALSE
CO-11564_20070712_NS02,CO-11564_20070712_NS02-02,2,28,3,12,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-01,1,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-02,2,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-03,3,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-04,4,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-05,5,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-06,6,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-07,7,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-08,8,23,,,,,FALSE
CO-11610_20080606_NS01,CO-11610_20080606_NS01-09,9,23,,,,,FALSE
CO-11610_20080606_NS02,CO-11610_20080606_NS02-01,1,23,,,,,FALSE
CO-11610_20080606_NS02,CO-11610_20080606_NS02-02,2,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-01,1,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-02,2,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-03,3,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-04,4,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-05,5,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-06,6,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-07,7,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-08,7,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-09,8,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-10,10,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-11,11,23,,,,,FALSE
CO-11667_20080606_NS01,CO-11667_20080606_NS01-12,12,23,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-01,1,,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-02,2,28,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-03,3,28,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-04,4,28,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-05,5,28,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-06,6,28,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-07,7,28,,,,,FALSE
CO-11767_20070706_NS01,CO-11767_20070706_NS01-08,8,28,,,,,FALSE
CO-11767_20070706_NS02,CO-11767_20070706_NS02-01,1,,2,4.5,,,FALSE
CO-11767_20070706_NS02,CO-11767_20070706_NS02-02,2,,3,9,,,FALSE
CO-11767_20070706_NS02,CO-11767_20070706_NS02-03,3,,3.5,6,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-01,1,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-02,2,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-03,3,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-04,4,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-05,5,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-06,6,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-07,7,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-08,8,23,,,,,FALSE
CO-11767_20090606_NS01,CO-11767_20090606_NS01-09,9,23,,,,,FALSE
CO-11767_20090606_NS02,CO-11767_20090606_NS02-01,1,,3,6,,,FALSE
CO-11767_20090606_NS02,CO-11767_20090606_NS02-02,2,,3,9,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-01,1,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-02,2,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-03,3,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-04,4,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-05,5,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-06,6,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-07,7,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-08,8,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-09,9,23,,,,,FALSE
CO-11807_20070716_NS01,CO-11807_20070716_NS01-10,10,23,,,,,FALSE
CO-11807_20070716_NS02,CO-11807_20070716_NS02-01,1,23,3,15,,,FALSE
CO-11807_20070716_NS02,CO-11807_20070716_NS02-02,2,23,1,30,,,FALSE
CO-11807_20070716_NS02,CO-11807_20070716_NS02-03,3,23,1.5,30,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-01,1,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-02,2,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-03,3,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-04,4,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-05,5,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-06,6,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-07,7,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-08,8,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-09,9,23,,,,,FALSE
CO-11843_20090608_NS01,CO-11843_20090608_NS01-10,10,23,,,,,FALSE
CO-11843_20090608_NS02,CO-11843_20090608_NS02-01,1,23,2,24,,,FALSE
CO-11843_20090608_NS02,CO-11843_20090608_NS02-02,2,23,2,30,,,FALSE
CO-11843_20090608_NS02,CO-11843_20090608_NS02-03,3,23,2,30,,,FALSE
CO-11843_20090728_NS01,CO-11843_20090728_NS01-01,1,23,,,,,FALSE
CO-11843_20090728_NS01,CO-11843_20090728_NS01-02,2,23,,,,,FALSE
