AssmtCode,PondArea (m),Perimeter (m),MaxDepth (m),TrophicState,ShoreVeg_Pct,Juncus_Pct,Typha_Pct,Bullrush_Pct,Other_Pct,LandUsage,OpenWater_Pct,CanopyCov_Pct,Tree Measure,Length,Width,WetlandNotes,Tree Method,M or F,Dry
CO-Magpi_20070622,,,2,eutrophic,95,,,,,suburb/refuge,70,15,98,30,15,Land use= suburb and refuge,Num trees within 50 m,m,
CO-Magpi_20090617,5008,,2,mesotrophic,5,5,0,,,suburb,99,,80,40,30,,Num of Trees in 100 m radius,m,
CO-MARIO_20080716,1154,,,mesotrophic,100,100,0,,,other,98,,200,50,50,,Num of Trees in 100 m radius,m,
CO-Metal_20110629,1956,243,0.5,mesotrophic,0,97,3,,,suburb,30,10,24,70,7,,Num of Trees within 50 ft,m,
CO-METAL_20110811,1026,221,0.699999988,mesotrophic,100,50,50,,,suburb/urban,5,0,15,,,,Num of Trees within 50 ft,m,
CO-MONS_20110704,659,95,2,eutrophic,1,10,90,,,graze,60,0,1,10,1,"grazing area, cyanobacterial bloom",Num of Trees within 50 ft,m,
CO-Mons_20110802,476,91,0.300000012,mesotrophic,15,40,60,,,other,95,0,0,10,7,OSPM,Num of Trees within 50 ft,m,
CO-MONST_20080717,43357,,,mesotrophic,100,100,,,,graze,98,,100,200,200,,Num of Trees in 100 m radius,m,
CO-MONST_20090708,79899,,8,mesotrophic,60,0,80,,,ag,75,,100,70,,,Num of Trees in 100 m radius,m,
CO-MOON_20090804,1113,,1.5,mesotrophic,15,0,0,,20,ag,80,3,12,15,,,Num of Trees in 100 m radius,m,
CO-MOSHI_20090709,,,1,mesotrophic,60,0,80,,,refuge,70,,100,4,,,Num of Trees in 100 m radius,m,
CO-Mud_20070713,14239,,,mesotrophic,70,,50,,20,recr/graze,80,4,200,50,48,,Distance to Treeline (m),m,
CO-MUSK_20110706,9763,548,1.100000024,mesotrophic,90,5,95,,,suburb,60,0,20,150,20,,Num of Trees within 50 ft,m,
CO-MUSK_20110804,9760,548,1.5,mesotrophic,80,,100,,,suburb,98,2,7,100,10,,Num of Trees within 50 ft,m,
CO-MYBA_20080709,8564,,,oligotrophic,100,100,0,,,mountain pond,50,,200,60,50,,Num of Trees in 100 m radius,m,
CO-NIP_20080728,1000,,,mesotrophic,100,100,,,,forest,100,,400,40,40,,Num of Trees in 100 m radius,m,
CO-ORRM_20080703,9929,,,mesotrophic,,,95,,,refuge,30,10,80,75,75,,Num of Trees in 100 m radius,m,
CO-Oxyg_20070801,809,,,mesotrophic,30,,1,,50,ag,90,3,200,15,17,,Num trees within 50 m,m,
CO-PETE_20090618,,,2,oligotrophic,,,,,,forest,,,500,100,100,,Num of Trees in 100 m radius,m,
COPO_20080624,4463,,3,oligotrophic,100,,,,,,,,40,,,,Num of Trees in 100 m radius,,
CO-PooD_20070614,,,1.5,eutrophic,35,0,35,,,ag,80,15,,45,40,organic ag. 50>=3m w/50m .,,m,
CO-PooD_20080516,8183,,,mesotrophic,30,,10,,,pasture,80,10,60,75,60,,Num of Trees in 100 m radius,m,
CO-PooD_20080604,,,,eutrophic,85,10,90,,,graze,95,15,100,200,90,,Num of Trees in 100 m radius,m,
CO-PooD_20080701,,,,eutrophic,95,50,0,,,graze,,10,50,50,,,Num of Trees in 100 m radius,m,
CO-PooD_20080723,,,,mesotrophic,100,40,10,,,graze,80,10,30,40,,,Num of Trees in 100 m radius,m,
CO-PooD_20080812,,,,eutrophic,80,0,60,,,graze,,,38,,,,Num of Trees in 100 m radius,,
CO-PRO_20110712,3578,248,7,mesotrophic,0,0,0,,,golf course,100,0,6,40,60,,Num of Trees within 50 ft,m,
CO-PRO_20110802,3635,254,2,mesotrophic,0,0,0,,0,recr,98,0,8,45,50,,Num of Trees within 50 ft,m,
CO-PUDD_20080715,187,,,mesotrophic,100,100,0,,,refuge,40,50,100,10,10,,Num of Trees in 100 m radius,m,
CO-PUMP_20080613,1501,,,mesotrophic,,10,20,,,ag,90,,68,11,30,,Num of Trees in 100 m radius,m,
CO-PUMP_20090526,3683,,0.100000001,mesotrophic,50,25,25,,,suburb,97,,45,90,25,,Num of Trees in 100 m radius,m,
CO-PUTT_20080709,,,,mesotrophic,20,50,50,,,refuge,98,,200,150,150,,Num of Trees in 100 m radius,m,
CO-RAIN_20090624,,,,mesotrophic,0,0,0,,,,50,,20,50,20,,Num of Trees in 100 m radius,m,
CORALGCP_20100621,147,59,0.25,mesotrophic,0,0,0,0,0,recr/graze,15,50,32,25,15,,Num of Trees within 50 ft,m,
CO-RBEND_20070622,,,2,mesotrophic,95,60,20,,,suburb,95,5,28,45,20,Land Usage=Suburb and Recr,Num trees within 50 m,m,
CO-REDF_20090713,15000,,2,mesotrophic,,60,,,,recr,98,,500,800,800,,Num of Trees in 100 m radius,m,
CO-RESTS_20070725,,,,mesotrophic,,,,,,refuge,,,,20,30,No YSI. One gallon sized ziploc bag was collected.,,m,
CO-RESTS_20080728,7706,,,mesotrophic,80,100,0,,,refuge,96,,100,200,50,,Num of Trees in 100 m radius,m,
CO-RFD2_20070621,,,2,mesotrophic,95,,,,,refuge,90,,6,40,60,Deep pond,Num trees within 50 m,m,
CO-RIOB_20090805,,,,mesotrophic,15,50,50,,,graze,98,,25,300,100,,Num of Trees in 100 m radius,m,
CO-RMA01_20070618,,,1,mesotrophic,0,,,,,refuge,,,100,,,,Distance to Treeline (m),,
CO-RMA03_20070618,,,0.25,mesotrophic,30,30,,,,refuge,100,0,,5,12,distance to treeline= 50 trees. Area 0.0171,,m,
CO-RMA04_20070618,,,1.519999981,eutrophic,100,,100,,,refuge,5,10,,40,30,large decaying cyanobacterial bloom. 22 trees within 50m,,,
CO-ROPE2_20090804,,,1.5,mesotrophic,20,5,0,,,ag,80,0,34,25,,,Num of Trees in 100 m radius,m,
CO-ROPEY_20090804,350,,1.5,mesotrophic,5,0,100,,,ag,98,,1,15,25,,Num of Trees in 100 m radius,m,
CO-RULA_20070730,7360,,,eutrophic,80,,,,,,50,0,60,40,40,,Num trees within 50 m,m,
CO-SAFE_20110704,10987,,4,eutrophic,90,2,80,,,suburb,90,0,12,70,70,lots of litter in and around pond from parking lot.,Num of Trees within 50 ft,m,
CO-SAFE_20110815,,,2.200000048,eutrophic,90,,90,,10,urban,100,1,12,60,70,,Num of Trees within 50 ft,m,
CO-SAND_20090708,493,,2,mesotrophic,15,0,25,,,refuge,90,,100,20,,,Num of Trees in 100 m radius,m,
CO-SANDY_20080613,1091,,,mesotrophic,,50,50,,,ag,95,,70,10,19,,Num of Trees in 100 m radius,m,
CO-SANDY_20090521,617,,,eutrophic,75,0,40,,,ag,60,,10,,,,Num of Trees in 100 m radius,m,
CO-SAW?_20080618,31875,,,mesotrophic,85,0,100,,,refuge,,2,100,150,11,,Num of Trees in 100 m radius,m,
CO-SAW16_20080618,28028,,,mesotrophic,20,,100,,,recr,99,,200,150,300,,Num of Trees in 100 m radius,m,
CO-SAW7_20080618,4343,,,eutrophic,,75,15,,,refuge,80,,45,10,25,,Num of Trees in 100 m radius,m,
CO-SCAT_20090722,8224,,4,mesotrophic,95,0,5,,,grassland,72,,18,50,,,Num of Trees in 100 m radius,m,
CO-SHSL_20080729,4609,,1,mesotrophic,100,100,,,,forest,100,,200,50,70,,Num of Trees in 100 m radius,m,
CO-SICK_20090630,,,,mesotrophic,80,0,100,,,ag,70,,50,110,35,,Num of Trees in 100 m radius,m,
CO-SILT_20080714,2197,,,mesotrophic,5,0,100,,,ag,100,,8,50,50,,Num of Trees in 100 m radius,m,
CO-SNAP_20110603,12969,463,,eutrophic,50,60,40,,,ag,90,5,66,100,60,adjacent to hwy,Num of Trees within 50 ft,m,
CO-SNAP_20110809,12969,463,1,mesotrophic,40,,50,50,0,other,98,2,35,100,50,,Num of Trees within 50 ft,m,
CO-SORO_20090629,748,,,mesotrophic,25,0,25,,,ag,80,,60,,,,Num of Trees in 100 m radius,,
CO-SPONG_20110608,10399,,1.200000048,mesotrophic,30,20,10,,70,recr,,,9,70,30,dog swimming hole.,Num of Trees within 50 ft,m,
CO-SPONG_20110715,10568,556,2,mesotrophic,50,10,10,,30,recr,90,2,10,110,50,,Num of Trees within 50 ft,m,
co-sterr_20080715,15166,,,mesotrophic,100,100,,,,refuge,60,,200,,,,Num of Trees in 100 m radius,,
CO-Sterr_20090709,7998,,3,mesotrophic,95,0,87,,,refuge,60,7,100,35,,,Num of Trees in 100 m radius,m,
CO-STINK_20090708,,,2,mesotrophic,100,0,80,,,other,60,,100,20,,beaver pond,Num of Trees in 100 m radius,m,
CO-SUMM_20110607,6514,458,1.5,eutrophic,60,20,80,,,urban,85,,22,150,15,"steep hill from parking lot, all run off would go directly to pond.",Num of Trees within 50 ft,m,
CO-SUMM_20110815,6514,458,5,mesotrophic,100,20,80,,,urban,85,,20,110,15,,Num of Trees within 50 ft,m,
CO-SWISS_20080609,5154,,,mesotrophic,0,0,0,,,ag/graze,100,,33,18,30,,Num of Trees in 100 m radius,m,
CO-TANT_20110622,8592.599609,410,2,eutrophic,10,0,0,,100,suburb,80,5,21,150,70,,Num of Trees within 50 ft,m,
CO-TANT_20110802,8712.799805,446,2,mesotrophic,20,,5,,,urban,95,2,30,150,100,,Num of Trees within 50 ft,m,
CO-TEAL_20090727,9724,,3,eutrophic,25,5,10,,,ag,83,6,75,30,,,Num of Trees in 100 m radius,m,
CO-TEDR_20110706,64023,443,1.100000024,eutrophic,100,2,10,,88,suburb/recr,98,3,13,120,10,,Num of Trees within 50 ft,m,
CO-TEDR_20110803,5218,429,3,mesotrophic,100,,15,,,suburb,100,3,8,150,15,,Num of Trees within 50 ft,m,
CO-TELL5_20090528,129162,,2,mesotrophic,60,0,100,,,refuge,99,,100,300,450,,Num of Trees in 100 m radius,m,
CO-TELL5_20090727,138751,,10,mesotrophic,65,10,40,,,ag,75,,29,60,,,Num of Trees in 100 m radius,m,
CO-Tenni_20110608,7557,347,1.200000048,mesotrophic,40,20,50,,30,recr/graze,100,0,6,100,90,,Num of Trees within 50 ft,m,
CO-Tenni_20110804,7560,350,2,mesotrophic,65,0,30,70,,recr,98,0,0,85,25,,Num of Trees within 50 ft,m,
CO-TMAD_20070614,,,,eutrophic,5,,5,,,graze,90,1,42,10,15,Number of trees=num >3' w/in 50 meter,Num trees within 50 m,m,
CO-TMAD_20080516,,,1,mesotrophic,,,,,,graze,97,1,,12,,,,m,
CO-TMAD_20080604,,,,mesotrophic,7,,,,,graze,90,,25,25,6,,Num of Trees in 100 m radius,m,
CO-TMAD_20080701,,,,mesotrophic,100,10,50,,,graze,80,,25,25,,,Num of Trees in 100 m radius,m,
CO-TMAD_20080723,,,,mesotrophic,100,20,50,,,,98,0,30,10,,,Num of Trees in 100 m radius,m,
CO-TMAD_20080812,,,,mesotrophic,95,25,10,,,graze,,10,25,,,,Num of Trees in 100 m radius,,
CO-TMAD_20090528,379,,,mesotrophic,50,80,20,,,ag,90,,30,15,8,,Num of Trees in 100 m radius,m,
CO-TOAD_20080612,522,,,mesotrophic,100,,95,,,ag/graze,,,20,10,,,Num of Trees in 100 m radius,m,
CO-TROUG_20110627,318,,6,eutrophic,100,,100,,,graze,,,2,20,10,"possible historical grazing, currently a fence surrounding the pond.",Num of Trees within 50 ft,m,
CO-TROUG_20110818,198,52,1.5,eutrophic,60,,50,,50,suburb,50,,3,10,12,,Num of Trees within 50 ft,m,
CO-TWCA_20070802,2088,,,mesotrophic,30,,30,,,ag,,,98,30,15,,Num trees within 50 m,m,
CO-UGDU_20110708,2365.600098,238,1.5,mesotrophic,80,0,100,,,urban,98,3,19,30,10,,Num of Trees within 50 ft,m,
CO-UGDU_20110815,2365,238,1.5,eutrophic,100,1,29,,70,urban,95,5,16,50,15,,Num of Trees within 50 ft,m,
CO-UNDE_20080617,3980,,,mesotrophic,100,0,0,,,suburb,100,,25,30,,,Num of Trees in 100 m radius,,
CO-VAIL_20110711,8618.799805,403,2,eutrophic,0,0,0,,0,urban,100,1,55,130,30,,Num of Trees within 50 ft,m,
CO-VAIL_20110727,7593.5,411,1.5,mesotrophic,0,0,0,,,urban,100,0,70,110,50,,Num of Trees within 50 ft,m,
CO-VIVA_20080716,3105,,,mesotrophic,50,70,30,,,graze,98,,10,25,40,,Num of Trees in 100 m radius,m,
CO-WANE_20080610,18400,,,mesotrophic,0,0,0,,,suburb,100,,200,1000,,,Num of Trees in 100 m radius,m,
CO-WESU_20080724,3202,,2,mesotrophic,100,0,0,,,open field,98,,100,35,60,,Num of Trees in 100 m radius,m,
CO-WILSO_20080625,,,2,mesotrophic,50,50,50,,,graze,90,0,0,300,150,,Num of Trees in 100 m radius,m,
CO-WIND1_20090708,6149,,6,mesotrophic,100,0,70,,,ag,89,,50,30,,,Num of Trees in 100 m radius,m,
CO-WIND2_20090708,11955,,0.400000006,mesotrophic,100,0,75,,,ag,78,,55,40,,,Num of Trees in 100 m radius,m,
CO-Winde_20080624,15603,,,mesotrophic,100,100,,,,refuge,60,0,0,,,DIAMETER= 300M,Num of Trees in 100 m radius,,
CO-WOWA_20080626,2198,,,mesotrophic,100,30,70,,,graze,90,0,0,150,150,,Num of Trees in 100 m radius,m,
COWPMUD_20090518,216,53,1,eutrophic,0,0,0,0,0,graze,100,0,8,10,10,"temporary, orig. artificial",Num of Trees within 50 ft,m,
CO-ZEPO_20110706,2425,265,1.200000048,eutrophic,100,,80,,20,suburb,98,2,6,40,60,,Num of Trees within 50 ft,m,
CO-ZEPO_20110804,,,2,mesotrophic,100,0,80,20,0,urban,0,1,27,80,30,,Num of Trees within 50 ft,m,N
CratRCO_20090610,205.0899963,59,1,mesotrophic,0,0,0,0,0,graze,0,0,1,10,15,"temporary, artificial",Num of Trees within 50 ft,m,N
CSPND013_20090622,313.2999878,67,3,mesotrophic,0,0,0,0,0,,55,0,1,30,15,"perman., orig.: artificial, burm, lots of submerged veg., burm, curlv. Outlet",Num of Trees within 50 ft,m,
CTTLMUD_20090518,644.5999756,136,1,mesotrophic,100,0,0,0,100,recr,10,10,19,30,20,"permanent, orig.: artificial, obvious burm",Num of Trees within 50 ft,m,
CTTLMUD_20130605,527.7000122,95,0.100000001,eutrophic,100,,,,100,graze,1,0,5,20,20,,Num of Trees within 50 ft,m,
CTTLMUD_20130624,652.7999878,93,0.100000001,mesotrophic,100,,100,,,graze,10,0,20,,,,Num of Trees within 50 ft,,
CulvRCO_20090610,2872.600098,229,4,mesotrophic,90,95,0,0,5,graze,75,5,13,80,60,"permanent, artificial",Num of Trees within 50 ft,,
D10LV_20090618,304.5,67,2,mesotrophic,0,0,0,0,0,refuge,98,0,9,10,15,"permanent, artificial, burm",Num of Trees within 50 ft,m,
D1LV_20090618,356.6000061,77,2.5,mesotrophic,50,0,100,0,0,recr/graze,70,0,0,30,10,"permanent, artificial, burm, water catchment",Num of Trees within 50 ft,m,
D2LV_20090618,1190.300049,145,1.5,mesotrophic,40,0,100,0,0,refuge/graze,20,10,2,30,30,"permanent, artificial, burm, dugat",Num of Trees within 50 ft,m,
D6-02_20100616,3492.199951,386.2420044,0.5,mesotrophic,100,,85,,15,suburb,5,45,16,120,30,,Num of Trees within 50 ft,m,
D6-02_20100719,5050.200195,402.3359985,0.300000012,mesotrophic,95,5,90,,5,suburb,10,30,22,110,30,,Num of Trees within 50 ft,m,
D6-02_20100730,1386.619995,241.4015961,1.5,mesotrophic,95,0,100,,0,suburb,10,5,23,50,20,,Num of Trees within 50 ft,m,
D6-02_20100804,5319.200195,402.3359985,0.200000003,mesotrophic,95,0,90,,10,suburb,2,20,27,90,15,,Num of Trees within 50 ft,m,
D6-02_20100816,5302.100098,386.2425537,0.400000006,mesotrophic,100,0,80,,20,suburb,5,60,22,70,20,,Num of Trees within 50 ft,m,
D6-02_20100909,5333.600098,386.2425537,0.5,mesotrophic,100,0,75,,25,recr,5,60,25,80,15,,Num of Trees within 50 ft,m,
Dawson_20100701,1385.400024,193.1210022,2.5,mesotrophic,100,0,15,,85,recr,98,5,4,60,40,,Num of Trees within 50 ft,m,
DFlatGCP_20090522,1279.800049,187,2,mesotrophic,30,100,0,0,0,,50,40,20,30,20,"permanent, artificial",Num of Trees within 50 ft,m,
DFPND001_20100526,1575.5,159,2.5,mesotrophic,1,100,0,0,0,recr/graze,100,1,1,60,25,,Num of Trees within 50 ft,m,
DFPND009_20100526,259,70,1.5,eutrophic,97,0,100,0,0,recr/graze,20,0,6,10,25,,Num of Trees within 50 ft,m,
DGNFLY_20100616,256.7999878,78,2.5,mesotrophic,100,20,80,0,0,refuge,65,15,63,20,15,"open water: 25% typha, 10% juncus",Num of Trees within 50 ft,m,
DH1_20100526,139,46,0.5,mesotrophic,0,0,0,0,0,recr/graze,0,0,0,25,10,,Num of Trees within 50 ft,m,N
DH2_20100526,102.1999969,46,0.5,mesotrophic,20,0,100,0,0,recr/graze,80,0,0,15,15,,Num of Trees within 50 ft,m,
DH3_20100526,1759.300049,182,1,mesotrophic,100,80,0,0,20,recr/graze,0,25,16,,,,Num of Trees within 50 ft,m,N
DM07_20160815,,,1,Mesotrophic,50,0,0,,100,Refuge;Recreati,90,25,,,,,,,N
Don’tSho_20100610,4839.899902,289.6799927,2,mesotrophic,35,100,0,,0,graze,80,15,8,100,65,small amount of aquatic vegetation,Num of Trees within 50 ft,m,
Donut_20100622,2561.199951,659.8309937,2,mesotrophic,100,50,20,,30,suburb,95,10,3,100,60,,Num of Trees within 50 ft,m,
Donut_20110607,1459,198,1.5,eutrophic,60,40,60,,,urban,100,0,11,28,10,surrounded by apartments with landscaping. Very eutrophic system.,Num of Trees within 50 ft,m,
Donut_20110727,1717,155,1,,100,80,5,,15,suburb,90,2,20,15,20,,Num of Trees within 50 ft,m,
Dowdy_20100616,458.6000061,80,1,eutrophic,100,8,20,0,0,refuge,15,25,9,25,20,"open water: 15% juncus, 70% typha",Num of Trees within 50 ft,m,
Dowdy_20100805,370,68,1.5,mesotrophic,100,80,20,0,0,refuge,50,25,8,,,,Num of Trees within 50 ft,m,
DR02_20100617,519.0999756,102,2,mesotrophic,90,70,0,0,30,refuge/graze,95,0,2,30,15,open water: 5% juncus and arrowhead,Num of Trees within 50 ft,m,
DR02_20100722,821.7999878,99,2,mesotrophic,80,80,0,0,20,graze,80,0,1,35,10,"open water: 10% juncus, `0% float veg",Num of Trees within 50 ft,m,
DR03_20090624,627.2999878,110,3,mesotrophic,100,0,0,0,100,graze,70,0,15,35,25,"70% thick veg., 30% trees, land grazed but pond looks not grazed",Num of Trees within 50 ft,m,
DR04_20100617,416.1000061,80,1.5,mesotrophic,80,100,0,0,0,refuge/graze,85,0,1,25,15,,Num of Trees within 50 ft,m,
DR04_20100722,513.4000244,87,1,mesotrophic,70,100,0,0,0,recr/graze,85,0,1,20,15,"open water: 10% juncus, 5% floating vegetation",Num of Trees within 50 ft,m,
DR05_20100617,2122.600098,192,3,mesotrophic,70,100,0,0,0,refuge/graze,85,15,7,60,45,"open water: 10% juncus, 5% trees",Num of Trees within 50 ft,m,
DR08_20090624,180.1000061,48,0.610000014,mesotrophic,100,0,0,0,0,graze,,0,2,15,20,to shallow to do full,Num of Trees within 50 ft,m,
DR09_20090624,316.1000061,69,2,mesotrophic,5,0,0,0,100,graze,100,0,0,17,15,"permanent, orig.: artificial",Num of Trees within 50 ft,m,
DR10_20090624,751.5,114,2,eutrophic,95,100,0,0,0,graze,10,0,0,40,15,"permanent, orig.: artificial",Num of Trees within 50 ft,m,
DR10_20090731,450.7000122,106,1,eutrophic,30,100,0,0,0,graze,5,0,0,,,"semipermanent?, orig.: artificial",Num of Trees within 50 ft,m,
DR12_20090624,1610.599976,174,2.900000095,mesotrophic,95,0,10,0,90,graze,90,10,30,100,253,"permanent, orig.:artificial, 90% willowtrees",Num of Trees within 50 ft,m,
DR14_20090624,645.5999756,99,1,mesotrophic,0,0,0,0,0,graze,98,0,0,25,20,"permanent, orig.:artificial",Num of Trees within 50 ft,m,
DR15_20090624,1038.599976,126,1,mesotrophic,100,100,0,0,0,graze,5,0,0,45,20,"permanent, orig.:artificial",Num of Trees within 50 ft,m,
DR15_20090731,816.0999756,111,0.300000012,mesotrophic,95,100,0,0,0,graze,5,0,0,30,15,"temporary, orig.: artificial",Num of Trees within 50 ft,m,
DR17_20090624,884.7999878,119,2,mesotrophic,10,0,0,0,100,graze,100,0,0,40,25,grass,Num of Trees within 50 ft,m,
DR19_20100617,7150.700195,329,3,mesotrophic,60,40,0,30,30,refuge/graze,60,25,50,70,40,"open water: 30% float veg, 5% bullrush, 5% juncus",Num of Trees within 50 ft,m,
DR20_20100617,12197,435,3,mesotrophic,10,40,0,60,0,refuge/graze,70,15,30,70,45,"open water: 20% bullrush, 10% juncus",Num of Trees within 50 ft,m,
DrLdPR_20090617,1455,158,2,mesotrophic,30,100,0,0,0,graze,90,0,3,40,15,"permanent, artificial",Num of Trees within 50 ft,m,
DrLdPR_20090727,803.5,124,1,mesotrophic,0,0,0,0,0,recr/graze,80,0,3,55,15,"permanent, artificial, burm",Num of Trees within 50 ft,m,
DrLdPR_20100615,1300,,,,50,3,,,47,graze,97,0,10,150,75,,Num of Trees in 100 m radius,ft,
DrLdPR_20100726,1067.099976,,2,eutrophic,30,100,0,0,0,,80,0,35,,,perimeter:463ft,Num of Trees in 100 m radius,m,
DRVL_20100524,2623.800049,215,1.5,eutrophic,80,60,0,0,40,recr,45,20,18,60,30,,Num of Trees within 50 ft,m,
DRVL_20100714,2268.199951,211,0.5,mesotrophic,65,60,0,0,40,recr/graze,20,10,22,60,30,"open water: 10% juncus, 70% floating vegetation",Num of Trees within 50 ft,m,
DRVL_20110609,2972.199951,217,2,mesotrophic,80,30,0,0,0,recr/graze,70,10,10,200,100,,Num of Trees within 50 ft,ft,
DRVL_20110803,1821.900024,195,0.5,mesotrophic,30,30,0,0,0,recr/graze,99,10,10,100,50,,Num of Trees within 50 ft,ft,
DRVL_20180601,1311,173,0.25,Mesotrophic,50,100,0,,0,,85,5,7,,,,,,NO
DVPND?_20100618,151.4008942,87,1.5,eutrophic,40,0,0,0,100,recr/graze,20,80,50,25,10,,Num of Trees within 50 ft,m,
DVPND001_20100604,1276.099976,144,,eutrophic,20,0,100,0,0,recr/graze,10,0,2,35,35,,Num of Trees within 50 ft,m,
DVPND002_20100604,789.7999878,127,3,mesotrophic,100,0,100,0,0,recr,70,5,8,25,25,"typha dominated, hard to sweep or seine",Num of Trees within 50 ft,m,
DVPND002_20100709,1140.099976,127,1.5,mesotrophic,100,0,100,0,0,recr,80,2,9,40,25,open water: 20% typha,Num of Trees within 50 ft,m,
DVPND003_20100604,1545.099976,204,3,eutrophic,100,0,100,0,0,recr/graze,67,0,33,50,30,open water: 33% typha,Num of Trees within 50 ft,m,
DVPND003_20100709,658.7999878,286,2,mesotrophic,100,0,100,0,0,recr,75,1,36,50,46,open water: 25% Typha,Num of Trees within 50 ft,m,
DVPND004_20100604,949.5,129,2.5,mesotrophic,85,0,100,0,0,recr/graze,55,20,25,50,20,,Num of Trees within 50 ft,m,
DVPND006_20100618,70.19999695,38,0.5,mesotrophic,0,0,0,0,0,recr/graze,100,0,2,12,10,,Num of Trees within 50 ft,m,
DVPND008_20100604,668.7999878,116,3,mesotrophic,0,0,0,0,0,recr/graze,100,5,24,30,25,,Num of Trees within 50 ft,m,
DVPND011_20100618,1483.491455,252,2,eutrophic,0,0,20,0,0,recr/graze,1,0,14,60,45,,,,
DVPND013_20100618,170.3262024,58,0.150000006,mesotrophic,0,0,0,0,0,recr/graze,100,0,2,12,5,,Num of Trees within 50 ft,m,
DVPND017_20100604,900.5,158,2,mesotrophic,0,0,0,0,0,recr/graze,100,15,35,70,25,,Num of Trees within 50 ft,m,
DVPND021_20100618,1016.788086,174,2.5,eutrophic,0,1,0,0,0,recr/graze,95,50,25,50,11,,Num of Trees within 50 ft,m,
DVPND022_20100604,884.2999878,132,2,mesotrophic,0,0,0,0,0,recr/graze,45,0,17,40,25,open water: 55% floating vegetation,Num of Trees within 50 ft,m,
E1LV_20090618,304.5,67,1,mesotrophic,70,0,100,0,0,refuge/graze,20,0,0,25,20,"permanent, springfed, artificial, burm, water catchment",Num of Trees within 50 ft,m,
E3LV_20090618,544.0999756,92,1,eutrophic,0,0,0,0,0,refuge/graze,60,0,0,25,20,"permanent, artificial, burm",Num of Trees within 50 ft,m,
E3LV_20090722,260.3999939,65,1,mesotrophic,0,0,0,0,0,recr/graze,20,0,0,20,15,"permanent, artificial, burm",Num of Trees within 50 ft,m,
E4LV_20090618,1225.699951,134,5,mesotrophic,20,0,12,8,0,refuge,35,0,0,40,30,"permanent, artificial, burm",Num of Trees within 50 ft,m,
EagleGCP_20090519,6990.399902,374,2.900000095,mesotrophic,100,80,0,0,20,recr/graze,,,3,,,"permanent, artificial",Num of Trees within 50 ft,m,
EagleGCP_20130511,4440,285,2,Eutrophic,20,,,100,,recr/graze,99,1,1,90,90,,Num of Trees within 50 ft,ft,
EagleGCP_20130708,2682.199951,264,0.899999976,eutrophic,25,,,25,,recr/graze,100,0,8,,,,Num of Trees within 50 ft,,
EagleGCP_20140520,,141,0.75,Mesotrophic,5,100,0,,0,Grazing;Recreat,100,0,1,,,,,,N
EagleGCP_20140626,,60,0.25,Eutrophic,0,,,,,Grazing;Recreat,100,0,1,,,,,,N
EagleGCP_20150604,3912.030029,277,0.75,Eutrophic,45,0,0,,100,Grazing;Recreat,95,0,8,,,,,,N
EagleGCP_20150727,2346.600098,210,1,Mesotrophic,50,100,0,,0,Grazing,30,0,6,,,,,,N
EAGLEGCP_20150802,,,,,,,,,,,,,,,,,,,
EagleGCP_20160602,7807.5,409,3,Mesotrophic,100,75,25,,0,Grazing;Recreat,90,0,3,,,,,,N
EagleGCP_20160720,5207.899902,365,2,Mesotrophic,80,50,0,,50,Grazing;Recreat,90,0,4,,,,,,N
EagleGCP_20170622,10310,513,2.75,Mesotrophic,100,100,0,,0,Grazing;Recreat,75,1,6,,,,,,N
EagleGCP_20170720,8512,578,2.599999905,Mesotrophic,100,90,5,,5,Grazing;Refuge,90,2,2,,,,,,N
EagleGCP_20180530,6382,367,2.200000048,Mesotrophic,50,0,0,,100,,80,0,1,,,,,,NO
EagleGCP_20180717,5014,374,1.600000024,Mesotrophic,33,0,0,,100,,85,0,1,,,,,,NO
EAGLEGCP_20190618,9557,483,2.5,Mesotrophic,99,95,0,,5,,85,0,1,,,,,,FALS
EAGLEGCP_20190708,7924,420,2.5,Mesotrophic,95,100,0,,0,,80,2,4,,,,,,FALS
Eggl3_20080619,20930,,2,mesotrophic,100,90,10,,,graze/refuge,80,0,8,30,50,,Num of Trees in 100 m radius,m,
Eggl3_20090520,27838,,5,mesotrophic,,70,5,,,graze,90,,6,,,,Num of Trees in 100 m radius,,
Eggl3_20090702,,,,mesotrophic,70,50,20,,,grass,60,0,3,150,70,,Num of Trees in 100 m radius,m,
Eggl3_20100615,21550,852.9520264,1.5,mesotrophic,95,90,5,,5,graze,70,0,0,100,60,,Num of Trees within 50 ft,m,
Eggl3_20100721,17660,627.6439819,2,oligotrophic,80,50,10,,40,graze,90,0,0,110,130,,Num of Trees within 50 ft,m,
Eggl3_20100818,15829,0.310000002,1.5,mesotrophic,30,40,40,,20,recr/graze,80,1,1,90,60,,Num of Trees within 50 ft,m,
